Date,City,Highest AQI,Rounded AQI
2023-08-09,Melbourne,43.56,44
2023-08-09,Darwin,78.54,79
2023-08-09,Canberra,42.24,42
2023-08-09,Brisbane,23.76,24
2023-08-09,Adelaide,22.44,22
2023-08-09,Hobart,22.44,22
2023-08-09,Launceston,27.72,28
2023-08-10,Melbourne,26.4,26
2023-08-10,Wollongong,22.44,22
2023-08-10,Sydney,22.44,22
2023-08-10,Perth,6.895522388059701,7
2023-08-10,Newcastle,27.72,28
2023-08-10,Launceston,17.16,17
2023-08-10,Darwin,51.48,51
2023-08-10,Canberra,52.8,53
2023-08-10,Brisbane,26.4,26
2023-08-10,Adelaide,30.360000000000003,30
2023-08-10,Hobart,11.88,12
2023-08-11,Wollongong,21.12,21
2023-08-11,Sydney,22.44,22
2023-08-11,Perth,8.865671641791044,9
2023-08-11,Newcastle,25.08,25
2023-08-11,Melbourne,25.08,25
2023-08-11,Launceston,17.16,17
2023-08-11,Darwin,67.32,67
2023-08-11,Canberra,31.68,32
2023-08-11,Brisbane,36.96,37
2023-08-11,Adelaide,38.28,38
2023-08-11,Hobart,11.88,12
2023-08-12,Melbourne,22.44,22
2023-08-12,Sydney,38.28,38
2023-08-12,Perth,9.35820895522388,9
2023-08-12,Newcastle,48.84,49
2023-08-12,Launceston,11.88,12
2023-08-12,Wollongong,22.44,22
2023-08-12,Darwin,67.98,68
2023-08-12,Adelaide,39.6,40
2023-08-12,Hobart,11.88,12
2023-08-12,Canberra,26.4,26
2023-08-12,Brisbane,67.32,67
2023-08-13,Wollongong,17.16,17
2023-08-13,Sydney,29.040000000000003,29
2023-08-13,Perth,9.35820895522388,9
2023-08-13,Newcastle,48.84,49
2023-08-13,Launceston,44.88,45
2023-08-13,Melbourne,31.68,32
2023-08-13,Darwin,85.8,86
2023-08-13,Canberra,29.040000000000003,29
2023-08-13,Brisbane,68.64,69
2023-08-13,Adelaide,21.12,21
2023-08-13,Hobart,11.88,12
2023-08-14,Newcastle,29.040000000000003,29
2023-08-14,Wollongong,13.2,13
2023-08-14,Sydney,17.16,17
2023-08-14,Perth,8.865671641791044,9
2023-08-14,Launceston,39.6,40
2023-08-14,Melbourne,36.96,37
2023-08-14,Darwin,80.52,81
2023-08-14,Canberra,13.2,13
2023-08-14,Brisbane,71.94,72
2023-08-14,Adelaide,33.0,33
2023-08-14,Hobart,22.44,22
2023-08-15,Launceston,44.88,45
2023-08-15,Sydney,14.52,15
2023-08-15,Perth,10.343283582089551,10
2023-08-15,Newcastle,14.52,15
2023-08-15,Melbourne,39.6,40
2023-08-15,Darwin,80.52,81
2023-08-15,Wollongong,21.12,21
2023-08-15,Canberra,33.0,33
2023-08-15,Brisbane,69.96,70
2023-08-15,Adelaide,27.72,28
2023-08-15,Hobart,27.72,28
2023-08-16,Perth,14.28358208955224,14
2023-08-16,Newcastle,19.8,20
2023-08-16,Wollongong,22.44,22
2023-08-16,Sydney,18.48,18
2023-08-16,Launceston,22.44,22
2023-08-16,Melbourne,43.56,44
2023-08-16,Hobart,17.16,17
2023-08-16,Darwin,79.2,79
2023-08-16,Canberra,40.92,41
2023-08-16,Brisbane,33.0,33
2023-08-16,Adelaide,22.44,22
2023-08-17,Wollongong,26.4,26
2023-08-17,Sydney,30.360000000000003,30
2023-08-17,Perth,9.35820895522388,9
2023-08-17,Newcastle,31.68,32
2023-08-17,Melbourne,31.68,32
2023-08-17,Launceston,17.16,17
2023-08-17,Hobart,11.88,12
2023-08-17,Darwin,79.86,80
2023-08-17,Canberra,50.16,50
2023-08-17,Brisbane,44.88,45
2023-08-17,Adelaide,27.72,28
2023-08-18,Wollongong,21.12,21
2023-08-18,Sydney,21.12,21
2023-08-18,Perth,9.850746268656716,10
2023-08-18,Newcastle,22.44,22
2023-08-18,Melbourne,23.76,24
2023-08-18,Launceston,11.88,12
2023-08-18,Darwin,77.22,77
2023-08-18,Canberra,14.52,15
2023-08-18,Brisbane,29.040000000000003,29
2023-08-18,Adelaide,31.68,32
2023-08-18,Hobart,11.88,12
2023-08-19,Wollongong,13.2,13
2023-08-19,Adelaide,17.16,17
2023-08-19,Brisbane,15.84,16
2023-08-19,Canberra,19.8,20
2023-08-19,Darwin,81.84,82
2023-08-19,Hobart,6.6000000000000005,7
2023-08-19,Launceston,6.6000000000000005,7
2023-08-19,Melbourne,15.84,16
2023-08-19,Newcastle,15.84,16
2023-08-19,Perth,10.343283582089551,10
2023-08-19,Sydney,15.84,16
2023-08-20,Perth,11.328358208955224,11
2023-08-20,Newcastle,18.48,18
2023-08-20,Wollongong,14.52,15
2023-08-20,Sydney,17.16,17
2023-08-20,Melbourne,19.8,20
2023-08-20,Brisbane,26.4,26
2023-08-20,Hobart,6.6000000000000005,7
2023-08-20,Darwin,74.58,75
2023-08-20,Canberra,30.360000000000003,30
2023-08-20,Launceston,11.88,12
2023-08-20,Adelaide,21.12,21
2023-08-21,Sydney,29.040000000000003,29
2023-08-21,Perth,13.298507462686567,13
2023-08-21,Newcastle,38.28,38
2023-08-21,Melbourne,17.16,17
2023-08-21,Launceston,11.88,12
2023-08-21,Wollongong,31.68,32
2023-08-21,Darwin,73.26,73
2023-08-21,Canberra,31.68,32
2023-08-21,Brisbane,52.8,53
2023-08-21,Adelaide,23.76,24
2023-08-21,Hobart,6.6000000000000005,7
2023-08-22,Wollongong,33.0,33
2023-08-22,Sydney,35.64,36
2023-08-22,Perth,10.343283582089551,10
2023-08-22,Newcastle,48.84,49
2023-08-22,Melbourne,19.8,20
2023-08-22,Launceston,11.88,12
2023-08-22,Darwin,75.24,75
2023-08-22,Canberra,55.44,55
2023-08-22,Brisbane,34.32,34
2023-08-22,Adelaide,27.72,28
2023-08-22,Hobart,11.88,12
2023-08-23,Melbourne,21.12,21
2023-08-23,Sydney,19.8,20
2023-08-23,Perth,8.373134328358208,8
2023-08-23,Newcastle,31.68,32
2023-08-23,Launceston,11.88,12
2023-08-23,Wollongong,27.72,28
2023-08-23,Darwin,80.52,81
2023-08-23,Adelaide,33.0,33
2023-08-23,Hobart,11.88,12
2023-08-23,Canberra,21.12,21
2023-08-23,Brisbane,29.040000000000003,29
2023-08-24,Wollongong,34.32,34
2023-08-24,Sydney,22.44,22
2023-08-24,Perth,10.56,11
2023-08-24,Newcastle,23.76,24
2023-08-24,Melbourne,17.16,17
2023-08-24,Darwin,67.98,68
2023-08-24,Canberra,26.4,26
2023-08-24,Brisbane,40.92,41
2023-08-24,Adelaide,33.0,33
2023-08-24,Hobart,11.88,12
2023-08-24,Launceston,11.88,12
2023-08-25,Melbourne,22.44,22
2023-08-25,Wollongong,27.72,28
2023-08-25,Sydney,36.96,37
2023-08-25,Perth,11.328358208955224,11
2023-08-25,Newcastle,35.64,36
2023-08-25,Launceston,17.16,17
2023-08-25,Darwin,68.64,69
2023-08-25,Canberra,52.8,53
2023-08-25,Brisbane,40.92,41
2023-08-25,Adelaide,27.72,28
2023-08-25,Hobart,11.88,12
2023-08-26,Wollongong,38.28,38
2023-08-26,Sydney,35.64,36
2023-08-26,Perth,14.52,15
2023-08-26,Newcastle,35.64,36
2023-08-26,Melbourne,33.0,33
2023-08-26,Launceston,39.6,40
2023-08-26,Darwin,70.62,71
2023-08-26,Canberra,51.48,51
2023-08-26,Brisbane,33.0,33
2023-08-26,Adelaide,27.72,28
2023-08-26,Hobart,17.16,17
2023-08-27,Newcastle,36.96,37
2023-08-27,Wollongong,27.72,28
2023-08-27,Sydney,43.56,44
2023-08-27,Perth,11.88,12
2023-08-27,Melbourne,36.96,37
2023-08-27,Brisbane,31.68,32
2023-08-27,Hobart,27.72,28
2023-08-27,Adelaide,39.6,40
2023-08-27,Launceston,33.0,33
2023-08-27,Canberra,42.24,42
2023-08-27,Darwin,75.24,75
2023-08-28,Wollongong,23.76,24
2023-08-28,Sydney,25.08,25
2023-08-28,Perth,13.298507462686567,13
2023-08-28,Newcastle,29.040000000000003,29
2023-08-28,Launceston,22.44,22
2023-08-28,Melbourne,68.64,69
2023-08-28,Darwin,75.9,76
2023-08-28,Canberra,42.24,42
2023-08-28,Brisbane,29.040000000000003,29
2023-08-28,Adelaide,50.16,50
2023-08-28,Hobart,27.72,28
2023-08-29,Newcastle,30.360000000000003,30
2023-08-29,Wollongong,29.040000000000003,29
2023-08-29,Sydney,31.68,32
2023-08-29,Perth,11.328358208955224,11
2023-08-29,Melbourne,36.96,37
2023-08-29,Brisbane,27.72,28
2023-08-29,Hobart,22.44,22
2023-08-29,Darwin,71.94,72
2023-08-29,Canberra,52.8,53
2023-08-29,Adelaide,22.44,22
2023-08-29,Launceston,22.44,22
2023-08-30,Melbourne,22.44,22
2023-08-30,Sydney,36.96,37
2023-08-30,Perth,11.328358208955224,11
2023-08-30,Newcastle,59.400000000000006,59
2023-08-30,Launceston,11.88,12
2023-08-30,Wollongong,48.84,49
2023-08-30,Darwin,70.62,71
2023-08-30,Canberra,63.36,63
2023-08-30,Brisbane,30.360000000000003,30
2023-08-30,Adelaide,22.44,22
2023-08-30,Hobart,11.88,12
2023-08-31,Wollongong,26.4,26
2023-08-31,Sydney,23.76,24
2023-08-31,Newcastle,22.44,22
2023-08-31,Perth,11.82089552238806,12
2023-08-31,Melbourne,17.16,17
2023-08-31,Brisbane,30.360000000000003,30
2023-08-31,Hobart,6.6000000000000005,7
2023-08-31,Darwin,68.64,69
2023-08-31,Canberra,30.360000000000003,30
2023-08-31,Adelaide,17.16,17
2023-08-31,Launceston,11.88,12
2023-09-01,Sydney,21.12,21
2023-09-01,Perth,11.328358208955224,11
2023-09-01,Newcastle,30.360000000000003,30
2023-09-01,Melbourne,36.96,37
2023-09-01,Launceston,27.72,28
2023-09-01,Wollongong,22.44,22
2023-09-01,Darwin,75.9,76
2023-09-01,Canberra,33.0,33
2023-09-01,Brisbane,38.28,38
2023-09-01,Adelaide,22.44,22
2023-09-01,Hobart,11.88,12
2023-09-02,Wollongong,13.2,13
2023-09-02,Sydney,19.8,20
2023-09-02,Perth,15.26865671641791,15
2023-09-02,Newcastle,19.8,20
2023-09-02,Melbourne,54.120000000000005,54
2023-09-02,Launceston,50.16,50
2023-09-02,Darwin,80.52,81
2023-09-02,Canberra,25.08,25
2023-09-02,Brisbane,42.24,42
2023-09-02,Adelaide,27.72,28
2023-09-02,Hobart,22.44,22
2023-09-03,Melbourne,39.6,40
2023-09-03,Sydney,25.08,25
2023-09-03,Perth,16.746268656716417,17
2023-09-03,Newcastle,25.08,25
2023-09-03,Wollongong,21.12,21
2023-09-03,Launceston,44.88,45
2023-09-03,Darwin,73.26,73
2023-09-03,Canberra,47.52,48
2023-09-03,Brisbane,40.92,41
2023-09-03,Adelaide,11.88,12
2023-09-03,Hobart,27.72,28
2023-09-04,Sydney,27.72,28
2023-09-04,Perth,13.791044776119405,14
2023-09-04,Newcastle,31.68,32
2023-09-04,Melbourne,17.16,17
2023-09-04,Launceston,22.44,22
2023-09-04,Wollongong,21.12,21
2023-09-04,Darwin,74.58,75
2023-09-04,Canberra,50.16,50
2023-09-04,Brisbane,39.6,40
2023-09-04,Adelaide,39.6,40
2023-09-04,Hobart,11.88,12
2023-09-05,Wollongong,27.72,28
2023-09-05,Sydney,30.360000000000003,30
2023-09-05,Perth,14.776119402985074,15
2023-09-05,Newcastle,29.040000000000003,29
2023-09-05,Melbourne,30.360000000000003,30
2023-09-05,Launceston,11.88,12
2023-09-05,Darwin,73.26,73
2023-09-05,Canberra,30.360000000000003,30
2023-09-05,Brisbane,38.28,38
2023-09-05,Adelaide,44.88,45
2023-09-05,Hobart,11.88,12
2023-09-06,Melbourne,30.360000000000003,30
2023-09-06,Sydney,30.360000000000003,30
2023-09-06,Perth,15.26865671641791,15
2023-09-06,Newcastle,38.28,38
2023-09-06,Launceston,17.16,17
2023-09-06,Wollongong,29.040000000000003,29
2023-09-06,Darwin,73.26,73
2023-09-06,Adelaide,27.72,28
2023-09-06,Hobart,6.6000000000000005,7
2023-09-06,Canberra,31.68,32
2023-09-06,Brisbane,38.28,38
2023-09-07,Wollongong,63.36,63
2023-09-07,Sydney,63.36,63
2023-09-07,Perth,11.82089552238806,12
2023-09-07,Newcastle,50.16,50
2023-09-07,Melbourne,18.48,18
2023-09-07,Darwin,72.6,73
2023-09-07,Canberra,60.72,61
2023-09-07,Brisbane,35.64,36
2023-09-07,Adelaide,33.0,33
2023-09-07,Hobart,11.88,12
2023-09-07,Launceston,17.16,17
2023-09-08,Melbourne,18.48,18
2023-09-08,Wollongong,23.76,24
2023-09-08,Sydney,19.8,20
2023-09-08,Perth,11.328358208955224,11
2023-09-08,Newcastle,33.0,33
2023-09-08,Launceston,11.88,12
2023-09-08,Darwin,71.28,71
2023-09-08,Canberra,20.9,21
2023-09-08,Brisbane,39.6,40
2023-09-08,Adelaide,39.6,40
2023-09-08,Hobart,11.88,12
2023-09-09,Wollongong,21.12,21
2023-09-09,Sydney,17.16,17
2023-09-09,Perth,11.82089552238806,12
2023-09-09,Newcastle,21.12,21
2023-09-09,Melbourne,22.44,22
2023-09-09,Launceston,6.6000000000000005,7
2023-09-09,Darwin,68.64,69
2023-09-09,Canberra,20.35,20
2023-09-09,Brisbane,25.08,25
2023-09-09,Adelaide,27.72,28
2023-09-09,Hobart,6.6000000000000005,7
2023-09-10,Newcastle,29.040000000000003,29
2023-09-10,Wollongong,26.4,26
2023-09-10,Sydney,21.12,21
2023-09-10,Perth,7.880597014925373,8
2023-09-10,Melbourne,27.72,28
2023-09-10,Hobart,11.88,12
2023-09-10,Launceston,17.16,17
2023-09-10,Darwin,66.0,66
2023-09-10,Canberra,36.96,37
2023-09-10,Brisbane,33.0,33
2023-09-10,Adelaide,42.24,42
2023-09-11,Sydney,48.84,49
2023-09-11,Perth,7.880597014925373,8
2023-09-11,Newcastle,35.64,36
2023-09-11,Melbourne,36.96,37
2023-09-11,Wollongong,27.72,28
2023-09-11,Darwin,66.66,67
2023-09-11,Canberra,31.68,32
2023-09-11,Brisbane,23.76,24
2023-09-11,Adelaide,22.44,22
2023-09-11,Hobart,11.88,12
2023-09-11,Launceston,17.16,17
2023-09-12,Melbourne,29.040000000000003,29
2023-09-12,Wollongong,40.92,41
2023-09-12,Sydney,67.98,68
2023-09-12,Perth,8.865671641791044,9
2023-09-12,Newcastle,46.2,46
2023-09-12,Launceston,17.16,17
2023-09-12,Darwin,69.3,69
2023-09-12,Canberra,33.0,33
2023-09-12,Brisbane,23.76,24
2023-09-12,Adelaide,22.44,22
2023-09-12,Hobart,11.88,12
2023-09-13,Melbourne,30.360000000000003,30
2023-09-13,Wollongong,40.92,41
2023-09-13,Perth,15.26865671641791,15
2023-09-13,Newcastle,63.36,63
2023-09-13,Launceston,22.44,22
2023-09-13,Sydney,68.64,69
2023-09-13,Darwin,69.96,70
2023-09-13,Canberra,39.6,40
2023-09-13,Brisbane,34.32,34
2023-09-13,Adelaide,27.72,28
2023-09-13,Hobart,11.88,12
2023-09-14,Wollongong,64.68,65
2023-09-14,Newcastle,54.120000000000005,54
2023-09-14,Sydney,79.2,79
2023-09-14,Perth,16.253731343283583,16
2023-09-14,Melbourne,27.72,28
2023-09-14,Adelaide,22.44,22
2023-09-14,Hobart,27.72,28
2023-09-14,Darwin,62.040000000000006,62
2023-09-14,Canberra,43.56,44
2023-09-14,Brisbane,25.08,25
2023-09-14,Launceston,27.72,28
2023-09-15,Wollongong,73.92,74
2023-09-15,Perth,15.26865671641791,15
2023-09-15,Newcastle,63.36,63
2023-09-15,Melbourne,30.360000000000003,30
2023-09-15,Launceston,22.44,22
2023-09-15,Sydney,66.0,66
2023-09-15,Darwin,66.0,66
2023-09-15,Canberra,50.16,50
2023-09-15,Brisbane,23.76,24
2023-09-15,Adelaide,44.88,45
2023-09-15,Hobart,11.88,12
2023-09-16,Wollongong,35.64,36
2023-09-16,Sydney,59.400000000000006,59
2023-09-16,Perth,14.28358208955224,14
2023-09-16,Newcastle,67.32,67
2023-09-16,Melbourne,26.4,26
2023-09-16,Darwin,67.32,67
2023-09-16,Hobart,6.6000000000000005,7
2023-09-16,Canberra,51.48,51
2023-09-16,Brisbane,30.360000000000003,30
2023-09-16,Adelaide,33.0,33
2023-09-16,Launceston,17.16,17
2023-09-17,Newcastle,56.760000000000005,57
2023-09-17,Perth,14.776119402985074,15
2023-09-17,Hobart,11.88,12
2023-09-17,Wollongong,29.040000000000003,29
2023-09-17,Sydney,34.32,34
2023-09-17,Melbourne,25.08,25
2023-09-17,Canberra,36.96,37
2023-09-17,Darwin,67.98,68
2023-09-17,Launceston,11.88,12
2023-09-17,Brisbane,33.0,33
2023-09-17,Adelaide,39.6,40
2023-09-18,Wollongong,58.08,58
2023-09-18,Sydney,42.24,42
2023-09-18,Perth,14.28358208955224,14
2023-09-18,Newcastle,69.96,70
2023-09-18,Melbourne,47.52,48
2023-09-18,Launceston,11.88,12
2023-09-18,Hobart,6.6000000000000005,7
2023-09-18,Darwin,50.16,50
2023-09-18,Canberra,48.84,49
2023-09-18,Brisbane,36.96,37
2023-09-18,Adelaide,39.6,40
2023-09-19,Wollongong,38.28,38
2023-09-19,Sydney,69.96,70
2023-09-19,Perth,15.26865671641791,15
2023-09-19,Newcastle,66.66,67
2023-09-19,Melbourne,40.92,41
2023-09-19,Adelaide,27.72,28
2023-09-19,Hobart,6.6000000000000005,7
2023-09-19,Darwin,48.84,49
2023-09-19,Canberra,44.88,45
2023-09-19,Brisbane,33.0,33
2023-09-19,Launceston,17.16,17
2023-09-20,Melbourne,19.8,20
2023-09-20,Sydney,34.32,34
2023-09-20,Wollongong,34.32,34
2023-09-20,Newcastle,42.24,42
2023-09-20,Launceston,11.88,12
2023-09-20,Perth,17.238805970149254,17
2023-09-20,Darwin,69.3,69
2023-09-20,Canberra,35.64,36
2023-09-20,Brisbane,30.360000000000003,30
2023-09-20,Adelaide,33.0,33
2023-09-20,Hobart,6.6000000000000005,7
2023-09-21,Wollongong,30.360000000000003,30
2023-09-21,Sydney,27.72,28
2023-09-21,Perth,10.835820895522389,11
2023-09-21,Newcastle,42.24,42
2023-09-21,Melbourne,19.8,20
2023-09-21,Launceston,17.16,17
2023-09-21,Hobart,6.6000000000000005,7
2023-09-21,Darwin,67.98,68
2023-09-21,Canberra,19.8,20
2023-09-21,Brisbane,50.16,50
2023-09-21,Adelaide,22.44,22
2023-09-22,Sydney,17.16,17
2023-09-22,Perth,12.805970149253731,13
2023-09-22,Wollongong,19.8,20
2023-09-22,Newcastle,23.76,24
2023-09-22,Melbourne,25.08,25
2023-09-22,Canberra,25.08,25
2023-09-22,Hobart,6.6000000000000005,7
2023-09-22,Darwin,59.400000000000006,59
2023-09-22,Brisbane,36.96,37
2023-09-22,Adelaide,22.44,22
2023-09-22,Launceston,22.44,22
2023-09-23,Sydney,22.44,22
2023-09-23,Adelaide,26.4,26
2023-09-23,Brisbane,21.12,21
2023-09-23,Canberra,26.4,26
2023-09-23,Darwin,58.08,58
2023-09-23,Hobart,6.6000000000000005,7
2023-09-23,Launceston,17.16,17
2023-09-23,Melbourne,34.32,34
2023-09-23,Newcastle,22.44,22
2023-09-23,Perth,16.253731343283583,16
2023-09-23,Wollongong,13.2,13
2023-09-24,Sydney,21.12,21
2023-09-24,Perth,13.298507462686567,13
2023-09-24,Wollongong,18.48,18
2023-09-24,Melbourne,43.56,44
2023-09-24,Newcastle,19.8,20
2023-09-24,Hobart,11.88,12
2023-09-24,Launceston,17.16,17
2023-09-24,Canberra,27.72,28
2023-09-24,Brisbane,14.52,15
2023-09-24,Adelaide,27.72,28
2023-09-25,Sydney,22.44,22
2023-09-25,Perth,13.791044776119405,14
2023-09-25,Newcastle,25.08,25
2023-09-25,Melbourne,29.040000000000003,29
2023-09-25,Launceston,17.16,17
2023-09-25,Wollongong,29.040000000000003,29
2023-09-25,Darwin,73.92,74
2023-09-25,Canberra,36.96,37
2023-09-25,Brisbane,21.12,21
2023-09-25,Adelaide,27.72,28
2023-09-25,Hobart,11.88,12
2023-09-26,Wollongong,35.64,36
2023-09-26,Sydney,38.28,38
2023-09-26,Perth,13.298507462686567,13
2023-09-26,Newcastle,34.32,34
2023-09-26,Melbourne,38.28,38
2023-09-26,Launceston,11.88,12
2023-09-26,Darwin,70.62,71
2023-09-26,Canberra,30.360000000000003,30
2023-09-26,Brisbane,26.4,26
2023-09-26,Adelaide,33.0,33
2023-09-26,Hobart,11.88,12
2023-09-27,Melbourne,38.28,38
2023-09-27,Sydney,36.96,37
2023-09-27,Perth,12.805970149253731,13
2023-09-27,Newcastle,27.72,28
2023-09-27,Launceston,11.88,12
2023-09-27,Wollongong,31.68,32
2023-09-27,Darwin,71.94,72
2023-09-27,Adelaide,25.08,25
2023-09-27,Hobart,11.88,12
2023-09-27,Canberra,34.32,34
2023-09-27,Brisbane,35.64,36
2023-09-28,Wollongong,21.12,21
2023-09-28,Sydney,22.44,22
2023-09-28,Perth,15.84,16
2023-09-28,Newcastle,25.08,25
2023-09-28,Melbourne,30.360000000000003,30
2023-09-28,Darwin,68.64,69
2023-09-28,Canberra,27.72,28
2023-09-28,Brisbane,44.88,45
2023-09-28,Adelaide,30.25,30
2023-09-28,Hobart,6.6000000000000005,7
2023-09-28,Launceston,6.6000000000000005,7
2023-09-29,Melbourne,30.360000000000003,30
2023-09-29,Wollongong,35.64,36
2023-09-29,Sydney,34.32,34
2023-09-29,Perth,13.298507462686567,13
2023-09-29,Newcastle,33.0,33
2023-09-29,Launceston,17.16,17
2023-09-29,Darwin,68.64,69
2023-09-29,Canberra,39.6,40
2023-09-29,Brisbane,38.28,38
2023-09-29,Adelaide,30.25,30
2023-09-29,Hobart,11.88,12
2023-09-30,Wollongong,44.88,45
2023-09-30,Sydney,46.2,46
2023-09-30,Perth,14.776119402985074,15
2023-09-30,Newcastle,36.96,37
2023-09-30,Melbourne,23.76,24
2023-09-30,Launceston,17.16,17
2023-09-30,Darwin,67.32,67
2023-09-30,Canberra,34.32,34
2023-09-30,Brisbane,31.68,32
2023-09-30,Adelaide,27.72,28
2023-09-30,Hobart,11.88,12
2023-10-01,Melbourne,25.08,25
2023-10-01,Sydney,38.28,38
2023-10-01,Perth,15.26865671641791,15
2023-10-01,Wollongong,30.360000000000003,30
2023-10-01,Launceston,22.44,22
2023-10-01,Newcastle,38.28,38
2023-10-01,Darwin,67.98,68
2023-10-01,Canberra,51.48,51
2023-10-01,Brisbane,31.68,32
2023-10-01,Adelaide,27.72,28
2023-10-01,Hobart,11.88,12
2024-01-01,Wollongong,22.44,22
2024-01-01,Sydney,21.12,21
2024-01-01,Perth,9.35820895522388,9
2024-01-01,Newcastle,22.44,22
2024-01-01,Melbourne,38.28,38
2024-01-01,Launceston,11.88,12
2024-01-01,Hobart,11.88,12
2024-01-01,Darwin,39.6,40
2024-01-01,Canberra,30.360000000000003,30
2024-01-01,Brisbane,19.8,20
2024-01-01,Adelaide,39.6,40
2024-01-02,Wollongong,22.44,22
2024-01-02,Sydney,21.12,21
2024-01-02,Perth,9.850746268656716,10
2024-01-02,Newcastle,21.12,21
2024-01-02,Melbourne,42.24,42
2024-01-02,Launceston,6.6000000000000005,7
2024-01-02,Hobart,11.88,12
2024-01-02,Darwin,33.0,33
2024-01-02,Canberra,27.72,28
2024-01-02,Brisbane,22.44,22
2024-01-02,Adelaide,40.92,41
2024-01-03,Wollongong,21.12,21
2024-01-03,Sydney,18.48,18
2024-01-03,Perth,8.373134328358208,8
2024-01-03,Newcastle,21.12,21
2024-01-03,Melbourne,42.24,42
2024-01-03,Launceston,11.88,12
2024-01-03,Hobart,11.88,12
2024-01-03,Darwin,25.08,25
2024-01-03,Canberra,29.040000000000003,29
2024-01-03,Brisbane,30.360000000000003,30
2024-01-03,Adelaide,26.4,26
2024-01-04,Sydney,26.4,26
2024-01-04,Wollongong,30.360000000000003,30
2024-01-04,Perth,9.35820895522388,9
2024-01-04,Newcastle,39.6,40
2024-01-04,Melbourne,35.64,36
2024-01-04,Brisbane,19.8,20
2024-01-04,Hobart,6.6000000000000005,7
2024-01-04,Darwin,30.360000000000003,30
2024-01-04,Canberra,25.08,25
2024-01-04,Adelaide,27.72,28
2024-01-04,Launceston,6.6000000000000005,7
2024-01-05,Wollongong,17.16,17
2024-01-05,Sydney,17.16,17
2024-01-05,Perth,9.35820895522388,9
2024-01-05,Newcastle,23.76,24
2024-01-05,Melbourne,26.4,26
2024-01-05,Launceston,6.6000000000000005,7
2024-01-05,Hobart,11.88,12
2024-01-05,Darwin,31.68,32
2024-01-05,Canberra,10.56,11
2024-01-05,Brisbane,23.76,24
2024-01-06,Sydney,17.16,17
2024-01-06,Perth,10.835820895522389,11
2024-01-06,Wollongong,17.16,17
2024-01-06,Newcastle,21.12,21
2024-01-06,Melbourne,21.12,21
2024-01-06,Darwin,25.08,25
2024-01-06,Hobart,11.88,12
2024-01-06,Canberra,14.52,15
2024-01-06,Brisbane,21.12,21
2024-01-06,Launceston,11.88,12
2024-01-07,Wollongong,19.8,20
2024-01-07,Brisbane,29.040000000000003,29
2024-01-07,Canberra,35.64,36
2024-01-07,Darwin,23.76,24
2024-01-07,Hobart,11.88,12
2024-01-07,Launceston,17.16,17
2024-01-07,Melbourne,22.44,22
2024-01-07,Newcastle,26.4,26
2024-01-07,Perth,12.805970149253731,13
2024-01-07,Sydney,19.8,20
2024-01-08,Perth,11.328358208955224,11
2024-01-08,Newcastle,31.68,32
2024-01-08,Sydney,21.12,21
2024-01-08,Wollongong,26.4,26
2024-01-08,Melbourne,17.16,17
2024-01-08,Brisbane,26.4,26
2024-01-08,Hobart,11.88,12
2024-01-08,Launceston,11.88,12
2024-01-08,Adelaide,17.16,17
2024-01-08,Darwin,21.12,21
2024-01-08,Canberra,16.5,16
2024-01-09,Wollongong,18.48,18
2024-01-09,Sydney,14.52,15
2024-01-09,Perth,9.24,9
2024-01-09,Newcastle,19.8,20
2024-01-09,Launceston,11.88,12
2024-01-09,Melbourne,27.72,28
2024-01-09,Darwin,19.8,20
2024-01-09,Canberra,16.5,16
2024-01-09,Brisbane,30.360000000000003,30
2024-01-09,Adelaide,27.72,28
2024-01-09,Hobart,17.16,17
2024-01-10,Newcastle,21.12,21
2024-01-10,Wollongong,31.68,32
2024-01-10,Sydney,22.44,22
2024-01-10,Perth,10.343283582089551,10
2024-01-10,Launceston,11.88,12
2024-01-10,Melbourne,35.64,36
2024-01-10,Darwin,15.84,16
2024-01-10,Canberra,23.76,24
2024-01-10,Brisbane,29.040000000000003,29
2024-01-10,Adelaide,27.72,28
2024-01-10,Hobart,11.88,12
2024-01-11,Launceston,11.88,12
2024-01-11,Sydney,25.08,25
2024-01-11,Perth,9.35820895522388,9
2024-01-11,Newcastle,23.76,24
2024-01-11,Melbourne,17.16,17
2024-01-11,Darwin,14.85,15
2024-01-11,Wollongong,40.92,41
2024-01-11,Canberra,34.32,34
2024-01-11,Brisbane,26.4,26
2024-01-11,Adelaide,20.35,20
2024-01-11,Hobart,11.88,12
2024-01-12,Perth,10.343283582089551,10
2024-01-12,Newcastle,23.76,24
2024-01-12,Wollongong,22.44,22
2024-01-12,Sydney,17.16,17
2024-01-12,Melbourne,39.6,40
2024-01-12,Hobart,17.16,17
2024-01-12,Launceston,11.88,12
2024-01-12,Canberra,21.12,21
2024-01-12,Brisbane,35.64,36
2024-01-12,Adelaide,27.72,28
2024-01-13,Wollongong,31.68,32
2024-01-13,Sydney,23.76,24
2024-01-13,Newcastle,26.4,26
2024-01-13,Melbourne,46.2,46
2024-01-13,Launceston,11.88,12
2024-01-13,Hobart,11.88,12
2024-01-13,Canberra,31.68,32
2024-01-13,Brisbane,33.0,33
2024-01-13,Adelaide,22.44,22
2024-01-14,Wollongong,19.8,20
2024-01-14,Sydney,25.08,25
2024-01-14,Newcastle,23.76,24
2024-01-14,Melbourne,30.360000000000003,30
