Date,City,Pollutant,count,variance,min,max
2023-04-04,Melbourne,no2,92,215.2,3.8,23.2
2023-04-04,Melbourne,o3,89,1046.27,0.1,27.2
2023-04-04,Melbourne,so2,78,1.81,0.1,1.5
2023-04-04,Newcastle,no2,99,243.47,1.0,20.4
2023-04-04,Newcastle,pm10,139,1016.87,1.0,58.0
2023-04-04,Newcastle,so2,48,174.52,1.5,28.6
2023-04-04,Perth,no2,34,179.64,1.2,16.7
2023-04-04,Perth,o3,67,704.34,2.0,33.0
2023-04-04,Perth,pm10,91,70.21,2.0,12.0
2023-04-04,Perth,pm2.5,86,367.85,2.0,22.0
2023-04-04,Perth,so2,5,0.0,2.9,2.9
2023-04-04,Sydney,co,46,15.31,1.2,5.6
2023-04-04,Sydney,no2,104,331.42,1.0,25.1
2023-04-04,Sydney,o3,93,466.93,0.8,20.8
2023-04-04,Sydney,pm10,134,543.23,1.0,49.0
2023-04-04,Sydney,pm2.5,128,1082.68,1.0,40.0
2023-04-04,Sydney,so2,25,6.08,1.5,4.3
2023-04-04,Wollongong,co,9,3.03,1.2,2.3
2023-04-04,Wollongong,no2,38,107.08,1.0,15.8
2023-04-04,Wollongong,o3,37,586.13,0.8,24.1
2023-04-04,Wollongong,so2,2,0.0,1.5,1.5
2023-04-05,Adelaide,co,24,4.15,1.2,3.2
2023-04-05,Adelaide,no2,95,221.51,0.5,20.6
2023-04-05,Adelaide,o3,72,304.71,1.3,21.6
2023-04-05,Adelaide,so2,14,1.72,0.6,1.6
2023-04-05,Brisbane,co,33,147.11,0.2,10.1
2023-04-05,Brisbane,no2,135,65.66,1.0,11.5
2023-04-05,Brisbane,o3,59,139.12,0.5,14.3
2023-04-05,Brisbane,pm10,201,609.02,1.0,52.0
2023-04-05,Brisbane,so2,13,0.19,0.6,1.1
2023-04-05,Canberra,co,44,25.39,0.5,4.5
2023-04-05,Canberra,no2,38,21.16,0.5,6.0
2023-04-05,Canberra,o3,58,176.74,0.5,14.3
2023-04-05,Canberra,pm10,66,138.01,1.0,16.0
2023-04-05,Canberra,pm2.5,69,1017.14,2.0,65.0
2023-04-05,Darwin,co,58,25.54,0.1,5.7
2023-04-05,Darwin,no2,71,10.61,0.1,4.2
2023-04-05,Darwin,o3,70,57.32,1.3,12.1
2023-04-05,Darwin,pm10,72,83.93,2.0,20.0
2023-04-05,Darwin,pm2.5,71,1071.8,1.0,41.0
2023-04-05,Darwin,so2,69,0.08,0.1,0.4
2023-04-05,Hobart,pm10,68,217.79,1.0,23.0
2023-04-05,Hobart,pm2.5,48,410.1,5.0,46.0
2023-04-05,Launceston,pm10,140,244.79,1.0,27.0
2023-04-05,Melbourne,co,112,3.77,1.3,4.2
2023-04-05,Melbourne,no2,113,131.61,3.8,21.3
2023-04-05,Melbourne,o3,115,452.67,0.1,24.8
2023-04-05,Melbourne,so2,70,9.21,0.2,2.9
2023-04-05,Newcastle,no2,113,112.42,1.0,14.9
2023-04-05,Newcastle,pm10,141,870.93,3.0,67.0
2023-04-05,Newcastle,pm2.5,121,787.06,2.0,43.0
2023-04-05,Newcastle,so2,29,168.93,1.5,18.6
2023-04-05,Perth,no2,43,251.83,1.2,18.9
2023-04-05,Perth,o3,67,717.24,1.0,28.0
2023-04-05,Perth,pm10,90,129.86,2.0,20.0
2023-04-05,Perth,pm2.5,81,406.16,2.0,23.0
2023-04-05,Perth,so2,2,0.0,2.9,2.9
2023-04-05,Sydney,co,21,14.87,1.2,4.5
2023-04-05,Sydney,no2,129,231.28,1.0,18.6
2023-04-05,Sydney,o3,100,429.34,0.8,19.2
2023-04-05,Sydney,pm10,123,349.72,1.0,47.0
2023-04-05,Sydney,pm2.5,112,709.05,2.0,51.0
2023-04-05,Sydney,so2,17,3.03,1.5,2.9
2023-04-05,Wollongong,co,8,2.59,1.2,2.3
2023-04-05,Wollongong,no2,32,167.99,1.0,15.8
2023-04-05,Wollongong,o3,43,543.55,0.8,20.0
2023-04-05,Wollongong,pm10,47,1362.09,5.0,79.0
2023-04-05,Wollongong,pm2.5,38,1046.34,2.0,47.0
2023-04-05,Wollongong,so2,5,23.52,1.5,4.3
2023-04-06,Adelaide,co,24,6.97,1.4,3.8
2023-04-06,Adelaide,no2,93,113.98,0.5,14.2
2023-04-06,Adelaide,o3,70,65.6,2.1,13.9
2023-04-06,Adelaide,pm10,120,1096.05,4.0,52.0
2023-04-06,Adelaide,so2,10,0.25,0.6,1.1
2023-04-06,Brisbane,co,34,147.57,0.1,10.0
2023-04-06,Brisbane,no2,131,48.71,0.5,9.6
2023-04-06,Brisbane,o3,70,111.49,0.5,13.0
2023-04-06,Brisbane,so2,15,43.52,0.6,8.7
2023-04-06,Canberra,co,45,22.94,0.2,3.8
2023-04-06,Canberra,no2,44,37.45,0.5,9.2
2023-04-06,Canberra,o3,66,114.33,0.5,11.4
2023-04-06,Canberra,pm10,70,95.92,1.0,17.0
2023-04-06,Canberra,pm2.5,70,1310.99,1.0,52.0
2023-04-06,Darwin,co,53,32.22,0.1,6.1
2023-04-06,Darwin,no2,70,20.06,0.2,5.1
2023-04-06,Darwin,o3,71,33.21,0.8,8.0
2023-04-06,Darwin,pm10,72,125.33,2.0,20.0
2023-04-06,Darwin,pm2.5,69,963.59,1.0,52.0
2023-04-06,Darwin,so2,70,0.08,0.1,0.5
2023-04-06,Hobart,pm10,72,607.89,5.0,51.0
2023-04-06,Launceston,pm10,140,115.55,1.0,31.0
2023-04-06,Melbourne,co,115,16.7,1.6,6.5
2023-04-06,Melbourne,no2,112,124.31,4.7,18.6
2023-04-06,Melbourne,o3,112,578.23,3.2,31.2
2023-04-06,Melbourne,so2,115,0.69,0.1,1.4
2023-04-06,Newcastle,no2,128,128.33,1.0,15.8
2023-04-06,Newcastle,so2,37,8.33,1.5,5.8
2023-04-06,Perth,no2,44,171.96,1.2,17.8
2023-04-06,Perth,o3,69,1110.32,2.0,46.0
2023-04-06,Perth,pm10,92,127.14,1.0,16.0
2023-04-06,Perth,pm2.5,89,647.44,2.0,33.0
2023-04-06,Sydney,co,25,12.79,1.2,4.5
2023-04-06,Sydney,no2,134,202.93,2.8,23.2
2023-04-06,Sydney,o3,83,335.06,0.8,20.8
2023-04-06,Sydney,pm10,142,222.64,3.0,35.0
2023-04-06,Sydney,pm2.5,136,822.52,2.0,52.0
2023-04-06,Sydney,so2,31,3.08,1.5,4.3
2023-04-06,Wollongong,co,6,3.63,1.2,2.3
2023-04-06,Wollongong,no2,41,223.19,1.0,19.5
2023-04-06,Wollongong,o3,40,562.99,0.8,20.8
2023-04-06,Wollongong,pm2.5,42,1298.31,3.0,46.0
2023-04-06,Wollongong,so2,5,34.88,1.5,5.8
2023-04-07,Adelaide,co,24,3.27,1.6,3.8
2023-04-07,Adelaide,no2,49,23.55,0.5,6.0
2023-04-07,Adelaide,pm10,119,321.76,3.0,29.0
2023-04-07,Brisbane,co,24,29.34,0.4,9.7
2023-04-07,Brisbane,no2,133,24.64,0.5,6.9
2023-04-07,Brisbane,o3,69,78.25,0.9,9.4
2023-04-07,Brisbane,so2,20,35.98,0.6,8.7
2023-04-07,Canberra,co,45,23.22,0.3,4.1
2023-04-07,Canberra,no2,44,19.4,0.5,5.5
2023-04-07,Canberra,o3,69,39.46,0.5,9.8
2023-04-07,Canberra,pm10,68,106.35,1.0,15.0
2023-04-07,Canberra,pm2.5,63,873.06,1.0,47.0
2023-04-07,Darwin,co,46,19.0,2.9,5.9
2023-04-07,Darwin,no2,69,10.78,0.1,3.5
2023-04-07,Darwin,o3,72,8.85,0.8,5.1
2023-04-07,Darwin,pm10,71,203.43,1.0,28.0
2023-04-07,Darwin,pm2.5,68,271.76,2.0,24.0
2023-04-07,Darwin,so2,68,0.09,0.1,0.6
2023-04-07,Hobart,pm10,72,453.23,5.0,52.0
2023-04-07,Launceston,pm10,144,55.24,3.0,17.0
2023-04-07,Melbourne,co,115,9.45,1.0,6.4
2023-04-07,Melbourne,no2,104,133.5,1.9,16.7
2023-04-07,Melbourne,o3,115,284.51,0.8,22.4
2023-04-07,Melbourne,pm10,108,725.39,1.0,30.0
2023-04-07,Melbourne,so2,94,0.25,0.1,0.8
2023-04-07,Newcastle,no2,116,88.14,1.0,12.1
2023-04-07,Newcastle,pm10,144,1021.38,4.0,68.0
2023-04-07,Newcastle,pm2.5,131,870.95,1.0,47.0
2023-04-07,Newcastle,so2,52,178.66,1.5,18.6
2023-04-07,Perth,no2,4,0.0,1.2,1.2
2023-04-07,Perth,pm10,92,112.51,1.0,13.0
2023-04-07,Perth,pm2.5,85,511.75,2.0,28.0
2023-04-07,Sydney,co,25,13.11,1.2,4.5
2023-04-07,Sydney,no2,116,152.03,1.0,16.7
2023-04-07,Sydney,o3,105,530.91,0.8,23.3
2023-04-07,Sydney,pm10,141,313.2,1.0,43.0
2023-04-07,Sydney,pm2.5,137,964.79,1.0,45.0
2023-04-07,Sydney,so2,58,32.51,1.5,10.0
2023-04-07,Wollongong,co,6,3.63,1.2,2.3
2023-04-07,Wollongong,no2,24,26.22,1.0,6.5
2023-04-07,Wollongong,pm10,40,646.26,3.0,38.0
2023-04-07,Wollongong,so2,15,21.33,1.5,5.8
2023-04-08,Adelaide,co,23,2.22,1.4,2.8
2023-04-08,Adelaide,no2,52,14.78,0.5,4.6
2023-04-08,Adelaide,pm10,120,275.83,4.0,31.0
2023-04-08,Adelaide,so2,8,0.0,0.6,0.6
2023-04-08,Brisbane,co,35,171.56,0.1,10.3
2023-04-08,Brisbane,no2,115,61.23,0.5,13.3
2023-04-08,Brisbane,o3,70,125.42,0.5,12.2
2023-04-08,Brisbane,so2,23,8.83,0.6,5.1
2023-04-08,Canberra,co,26,27.06,0.1,4.0
2023-04-08,Canberra,no2,8,1.23,0.5,1.4
2023-04-08,Canberra,o3,68,29.92,2.9,10.2
2023-04-08,Canberra,pm10,60,74.07,1.0,13.0
2023-04-08,Canberra,pm2.5,58,604.29,1.0,32.0
2023-04-08,Darwin,co,49,25.96,0.1,6.2
2023-04-08,Darwin,no2,72,8.72,0.1,3.1
2023-04-08,Darwin,o3,71,16.55,0.7,5.2
2023-04-08,Darwin,pm10,71,62.16,1.0,11.0
2023-04-08,Darwin,pm2.5,57,284.31,1.0,26.0
