Date,Country,City,Pollutant,count,min,max,median,variance
1/9/2024,AU,Melbourne,o3,63,20.8,26.4,24.1,21.61
1/9/2024,AU,Melbourne,pm10,99,4,42,12,637.89
1/9/2024,AU,Melbourne,pm2.5,156,1,53,13,1136.36
1/9/2024,AU,Melbourne,so2,39,0.1,1.5,0.8,1.77
1/9/2024,AU,Newcastle,no2,118,1,26,7.5,444.71
1/9/2024,AU,Newcastle,pm10,144,11,57,22,1037.47
1/9/2024,AU,Newcastle,pm2.5,139,1,59,21,1343.09
1/9/2024,AU,Newcastle,so2,48,1.5,25.8,1.5,217.41
1/9/2024,AU,Perth,no2,14,1.2,17.8,5.6,355.96
1/9/2024,AU,Perth,o3,64,2,40,34,700
1/9/2024,AU,Perth,pm10,90,2,11,4,26.77
1/9/2024,AU,Perth,pm2.5,78,2,20,4,111.09
1/9/2024,AU,Perth,so2,11,2.9,2.9,2.9,0
1/9/2024,AU,Sydney,co,11,1.2,2.3,1.2,1.1
1/9/2024,AU,Sydney,no2,99,1,19.5,5.6,236.96
1/9/2024,AU,Sydney,o3,127,0.8,32,21.6,615.46
1/9/2024,AU,Sydney,pm10,141,1,17,10,79.09
1/9/2024,AU,Sydney,pm2.5,136,1,41,13,404.71
1/9/2024,AU,Sydney,so2,15,1.5,2.9,1.5,1.31
1/9/2024,AU,Wollongong,co,9,1.2,2.3,1.2,3.03
1/9/2024,AU,Wollongong,no2,29,1,20.4,3.8,392.42
1/9/2024,AU,Wollongong,o3,46,1.6,29.6,20.8,860.87
1/9/2024,AU,Wollongong,pm10,47,2,32,11,408.54
1/9/2024,AU,Wollongong,pm2.5,39,3,51,18,913.05
2/9/2024,AU,Adelaide,co,15,0.1,2.3,0.9,4.44
2/9/2024,AU,Adelaide,no2,43,0.5,12.4,1,115.69
2/9/2024,AU,Adelaide,o3,42,3.3,14.7,13.5,53.63
2/9/2024,AU,Adelaide,pm10,95,24,57,37,420.63
2/9/2024,AU,Adelaide,pm2.5,71,30,74,55,737.36
2/9/2024,AU,Brisbane,co,28,0.7,4.5,2.5,8.9
2/9/2024,AU,Brisbane,no2,142,1,15.1,3.7,85.22
2/9/2024,AU,Brisbane,o3,72,0.5,19.1,9,273.3
2/9/2024,AU,Brisbane,pm10,216,8,110,20,1125.57
2/9/2024,AU,Brisbane,pm2.5,216,1,66,40,2463.13
2/9/2024,AU,Brisbane,so2,49,0.6,10.2,1.1,41.61
2/9/2024,AU,Canberra,co,23,0.1,3.7,3.4,29.64
2/9/2024,AU,Canberra,no2,16,0.5,6,1,18.15
2/9/2024,AU,Canberra,o3,65,8.2,15.1,12.2,24.77
2/9/2024,AU,Canberra,pm10,71,3,86,14,4051.62
2/9/2024,AU,Canberra,pm2.5,72,1,54,22,1891.27
2/9/2024,AU,Darwin,co,69,1.2,3.2,2.2,2.69
2/9/2024,AU,Darwin,no2,69,0.3,5.3,0.8,9.65
2/9/2024,AU,Darwin,o3,72,1.4,11.4,4.5,59.07
2/9/2024,AU,Darwin,pm10,72,4,77,14,1805.54
2/9/2024,AU,Darwin,pm2.5,72,3,71,35,2043.94
2/9/2024,AU,Darwin,so2,43,0.1,0.6,0.4,0.44
2/9/2024,AU,Hobart,pm10,51,1,8,2,33.23
2/9/2024,AU,Hobart,pm2.5,48,5,17,5,81.06
2/9/2024,AU,Launceston,pm10,111,1,20,3,88.63
2/9/2024,AU,Launceston,pm2.5,75,5,65,5,923.16
2/9/2024,AU,Melbourne,co,66,0.7,1.4,0.9,0.49
2/9/2024,AU,Melbourne,no2,48,0.8,5.6,3.8,26.04
2/9/2024,AU,Melbourne,o3,42,20.8,26.4,24.1,36.36
2/9/2024,AU,Melbourne,pm10,78,9,94,22,1833.18
2/9/2024,AU,Melbourne,pm2.5,119,3,64,26,1914.06
2/9/2024,AU,Melbourne,so2,3,0.5,0.5,0.5,0
2/9/2024,AU,Newcastle,no2,97,1,27.8,5.6,496.97
2/9/2024,AU,Newcastle,pm10,143,11,92,22,2092.39
2/9/2024,AU,Newcastle,pm2.5,134,3,69,21,1547.39
2/9/2024,AU,Newcastle,so2,25,1.5,5.8,4.3,27.08
2/9/2024,AU,Perth,no2,54,1.2,28.9,6.7,564
2/9/2024,AU,Perth,o3,68,2,37,15,1543.02
2/9/2024,AU,Perth,pm10,92,1,10,5,54.53
2/9/2024,AU,Perth,pm2.5,88,2,19,6,199.07
2/9/2024,AU,Perth,so2,8,2.9,2.9,2.9,0
2/9/2024,AU,Sydney,co,10,1.2,2.3,1.2,2.82
2/9/2024,AU,Sydney,no2,97,1,23.2,2.8,180.25
2/9/2024,AU,Sydney,o3,136,0.8,29.6,24.8,219.91
2/9/2024,AU,Sydney,pm10,141,2,54,17,1121.64
2/9/2024,AU,Sydney,pm2.5,136,1,73,15,1129.01
2/9/2024,AU,Sydney,so2,7,1.5,1.5,1.5,0
2/9/2024,AU,Wollongong,co,3,1.2,1.2,1.2,0
2/9/2024,AU,Wollongong,no2,34,1,7.5,1.9,33.76
2/9/2024,AU,Wollongong,o3,46,19.2,30.4,26.4,89.97
2/9/2024,AU,Wollongong,pm10,48,1,103,21,5263.39
2/9/2024,AU,Wollongong,pm2.5,41,1,50,19,1325.9
3/9/2024,AU,Adelaide,co,22,1,3,1.6,2.32
3/9/2024,AU,Adelaide,no2,65,0.5,11.5,2.8,88.77
3/9/2024,AU,Adelaide,o3,44,1.3,13,7,142.94
3/9/2024,AU,Adelaide,pm10,88,11,42,25,301.43
3/9/2024,AU,Adelaide,pm2.5,66,23,59,42,920.62
3/9/2024,AU,Adelaide,so2,4,0.6,0.6,0.6,0
3/9/2024,AU,Brisbane,co,25,1,4.3,1.7,5.98
3/9/2024,AU,Brisbane,no2,127,0.5,17.4,4.2,136.59
3/9/2024,AU,Brisbane,o3,69,0.9,16.3,12.6,238.54
3/9/2024,AU,Brisbane,pm10,216,1,72,24,1729.57
3/9/2024,AU,Brisbane,pm2.5,216,1,81,30,2762.63
3/9/2024,AU,Brisbane,so2,25,0.6,3.6,0.6,4.97
3/9/2024,AU,Canberra,co,31,0.1,5.2,3.4,34.33
3/9/2024,AU,Canberra,no2,28,0.5,8.7,2.8,70.96
3/9/2024,AU,Canberra,o3,66,0.9,13.9,9.8,123.76
3/9/2024,AU,Canberra,pm10,72,6,30,14,314.69
3/9/2024,AU,Canberra,pm2.5,68,9,62,28,1663.71
3/9/2024,AU,Darwin,co,56,1.5,58.8,2.3,1089.91
3/9/2024,AU,Darwin,no2,56,0.3,4.9,0.8,10.94
3/9/2024,AU,Darwin,o3,53,0.3,10.9,4.2,64.13
3/9/2024,AU,Darwin,pm10,56,5,299,15,30682.3
3/9/2024,AU,Darwin,pm2.5,55,18,432,38,69673.1
3/9/2024,AU,Darwin,so2,33,0.1,1.8,0.6,1.54
3/9/2024,AU,Hobart,pm10,67,1,13,3,65.92
3/9/2024,AU,Hobart,pm2.5,57,5,17,9,137.85
3/9/2024,AU,Launceston,pm10,141,1,35,6,202.41
3/9/2024,AU,Launceston,pm2.5,130,5,99,13,2027.77
3/9/2024,AU,Melbourne,co,63,1.2,6.7,2.2,31.32
3/9/2024,AU,Melbourne,no2,66,3.8,30.6,7.5,687.69
3/9/2024,AU,Melbourne,o3,69,0.5,24.8,9.6,757.54
3/9/2024,AU,Melbourne,pm10,65,11,50,22,582.15
3/9/2024,AU,Melbourne,pm2.5,143,10,81,40,2184.85
3/9/2024,AU,Melbourne,so2,18,0.1,0.3,0.2,0.07
3/9/2024,AU,Newcastle,no2,96,1,31.5,6.5,752.63
3/9/2024,AU,Newcastle,pm10,144,6,52,17,785.02
3/9/2024,AU,Newcastle,pm2.5,136,2,77,20,1445.79
3/9/2024,AU,Newcastle,so2,46,1.5,10,2.9,50.12
3/9/2024,AU,Perth,no2,38,1.2,17.8,5.6,143.04
3/9/2024,AU,Perth,o3,61,2,42,34,2080.66
3/9/2024,AU,Perth,pm10,85,2,11,6,41.78
3/9/2024,AU,Perth,pm2.5,77,2,22,6,198.2
3/9/2024,AU,Perth,so2,4,2.9,2.9,2.9,0
3/9/2024,AU,Sydney,co,7,1.2,14.5,2.3,259.09
3/9/2024,AU,Sydney,no2,116,1,24.1,3.8,308.25
3/9/2024,AU,Sydney,o3,131,0.8,28.1,22.4,368.4
3/9/2024,AU,Sydney,pm10,142,7,169,13,2106.72
3/9/2024,AU,Sydney,pm2.5,138,1,206,16,3184.51
3/9/2024,AU,Wollongong,co,6,1.2,2.3,1.2,3.63
3/9/2024,AU,Wollongong,no2,33,1,28.8,2.8,715.3
3/9/2024,AU,Wollongong,o3,38,0.8,28.1,24.1,684.62
3/9/2024,AU,Wollongong,pm10,48,8,33,15,301.12
3/9/2024,AU,Wollongong,pm2.5,48,2,59,19,1733.55
4/9/2024,AU,Adelaide,co,24,0.2,3.9,1.9,16.39
4/9/2024,AU,Adelaide,no2,65,0.5,47.6,1.9,374.61
4/9/2024,AU,Adelaide,o3,48,6.5,11.8,9.8,15.92
4/9/2024,AU,Adelaide,pm10,94,4,55,22,1519.71
4/9/2024,AU,Adelaide,pm2.5,70,5,50,25,777.27
4/9/2024,AU,Adelaide,so2,6,0.6,0.6,0.6,0
4/9/2024,AU,Brisbane,co,32,0.1,3.8,1.7,11.27
4/9/2024,AU,Brisbane,no2,139,0.5,13.8,5.1,126.93
4/9/2024,AU,Brisbane,o3,69,0.5,15.1,9.4,147.13
4/9/2024,AU,Brisbane,pm10,216,1,90,21,1530.14
4/9/2024,AU,Brisbane,pm2.5,214,1,178,33,7796.34
4/9/2024,AU,Brisbane,so2,17,0.6,1.1,0.6,0.15
4/9/2024,AU,Canberra,co,46,0.5,7.6,3.8,47.45
4/9/2024,AU,Canberra,no2,40,0.5,10.1,2.8,63.07
4/9/2024,AU,Canberra,o3,57,0.5,13.9,7,224.95
4/9/2024,AU,Canberra,pm10,70,1,60,16,1329.03
4/9/2024,AU,Canberra,pm2.5,61,1,77,51,5209.27
4/9/2024,AU,Darwin,co,47,1.5,2.9,2.1,0.7
4/9/2024,AU,Darwin,no2,47,0.3,2.4,0.6,3.34
4/9/2024,AU,Darwin,o3,46,1,11.6,4.9,60.19
4/9/2024,AU,Darwin,pm10,48,6,23,14,178.61
4/9/2024,AU,Darwin,pm2.5,48,10,67,37,1169.46
4/9/2024,AU,Darwin,so2,26,0.1,0.7,0.5,0.19
4/9/2024,AU,Hobart,pm10,61,1,23,5,110.19
4/9/2024,AU,Hobart,pm2.5,51,5,17,9,98.64
4/9/2024,AU,Launceston,pm10,143,2,39,12,449.53
4/9/2024,AU,Launceston,pm2.5,124,5,82,21,1075.1
4/9/2024,AU,Melbourne,co,51,1.2,2.2,1.4,0.85
4/9/2024,AU,Melbourne,no2,60,2.8,12.1,4.7,65.82
4/9/2024,AU,Melbourne,o3,60,5.6,23.3,20,258.45
4/9/2024,AU,Melbourne,pm10,30,11,49,15,1379.78
4/9/2024,AU,Melbourne,pm2.5,131,3,57,29,1385.2
4/9/2024,AU,Melbourne,so2,51,0.2,1.5,1.3,2.15
4/9/2024,AU,Newcastle,no2,133,1,33.4,9.3,573.51
4/9/2024,AU,Newcastle,pm10,144,8,98,22,2154.64
4/9/2024,AU,Newcastle,pm2.5,139,2,78,33,2458.44
4/9/2024,AU,Newcastle,so2,81,1.5,53.7,2.9,1112.91
4/9/2024,AU,Perth,no2,13,1.2,6.7,2.3,41.57
4/9/2024,AU,Perth,o3,62,20,40,33,172.27
4/9/2024,AU,Perth,pm10,89,2,16,5,55.91
4/9/2024,AU,Perth,pm2.5,70,2,31,4,128.81
4/9/2024,AU,Perth,so2,6,2.9,2.9,2.9,0
4/9/2024,AU,Sydney,co,38,1.2,27.8,3.4,675.27
4/9/2024,AU,Sydney,no2,121,1,26.9,9.3,635.37
4/9/2024,AU,Sydney,o3,117,0.8,32.8,19.2,919.39
4/9/2024,AU,Sydney,pm10,142,3,63,21,893.57
4/9/2024,AU,Sydney,pm2.5,142,4,182,33,13990.9
4/9/2024,AU,Sydney,so2,48,1.5,14.3,2.9,88.69
4/9/2024,AU,Wollongong,co,11,1.2,3.4,1.2,9.9
4/9/2024,AU,Wollongong,no2,44,1.9,24.1,7.5,373.06
4/9/2024,AU,Wollongong,o3,43,0.8,32,19.2,1025.6
4/9/2024,AU,Wollongong,pm10,48,7,88,22,3376.95
4/9/2024,AU,Wollongong,pm2.5,46,2,47,26,1612.29
4/9/2024,AU,Wollongong,so2,12,1.5,18.6,1.5,282.88
5/9/2024,AU,Adelaide,co,22,0.1,5.8,1.9,21.2
5/9/2024,AU,Adelaide,no2,69,0.5,20.2,5.1,240.07
5/9/2024,AU,Adelaide,o3,48,1.3,11.4,9.4,105
5/9/2024,AU,Adelaide,pm10,93,2,65,28,1564.52
5/9/2024,AU,Adelaide,pm2.5,69,6,70,30,2230.39
5/9/2024,AU,Adelaide,so2,11,0.6,1.1,0.6,0.68
5/9/2024,AU,Brisbane,co,36,0.1,4.5,2.3,18.95
5/9/2024,AU,Brisbane,no2,143,0.5,14.7,7.4,124.88
5/9/2024,AU,Brisbane,o3,69,0.5,17.5,6.1,289.68
5/9/2024,AU,Brisbane,pm10,216,4,74,18,1706.96
5/9/2024,AU,Brisbane,pm2.5,215,1,163,29,8865.6
5/9/2024,AU,Brisbane,so2,35,0.6,1.6,0.6,0.82
5/9/2024,AU,Canberra,co,45,0.5,5.1,3.8,26.49
5/9/2024,AU,Canberra,no2,37,0.5,7.8,2.3,34.88
5/9/2024,AU,Canberra,o3,67,0.5,16.3,9.8,161.57
5/9/2024,AU,Canberra,pm10,70,2,66,20,2336.86
5/9/2024,AU,Canberra,pm2.5,71,22,82,43,1608.56
5/9/2024,AU,Darwin,co,60,1.4,4.1,2.2,4.19
5/9/2024,AU,Darwin,no2,60,0.3,2.4,0.7,2.05
5/9/2024,AU,Darwin,o3,60,2.4,11.2,5.9,64.53
5/9/2024,AU,Darwin,pm10,61,10,48,18,601.47
5/9/2024,AU,Darwin,pm2.5,61,25,112,46,3427.68
5/9/2024,AU,Darwin,so2,39,0.1,0.8,0.5,0.64
5/9/2024,AU,Hobart,pm10,67,1,8,4,27.12
5/9/2024,AU,Hobart,pm2.5,32,5,13,5,61.94
5/9/2024,AU,Launceston,pm10,144,3,33,12,281.47
5/9/2024,AU,Launceston,pm2.5,134,5,50,17,540.93
5/9/2024,AU,Melbourne,co,66,1,5.9,1.5,13.45
5/9/2024,AU,Melbourne,no2,69,1,19.5,6.5,316.38
5/9/2024,AU,Melbourne,o3,69,2.4,22.4,16.8,322.62
5/9/2024,AU,Melbourne,pm10,45,9,44,15,463.56
5/9/2024,AU,Melbourne,pm2.5,141,1,60,20,1603.5
5/9/2024,AU,Melbourne,so2,54,0.1,1.5,0.5,0.95
5/9/2024,AU,Newcastle,no2,137,1,35.2,14.9,803.1
5/9/2024,AU,Newcastle,pm10,144,12,59,30,898.76
5/9/2024,AU,Newcastle,pm2.5,144,2,88,39,1922.47
5/9/2024,AU,Newcastle,so2,97,1.5,17.2,2.9,105.71
5/9/2024,AU,Perth,no2,11,1.2,11.2,3.4,84.69
5/9/2024,AU,Perth,o3,64,15,41,35,267.06
5/9/2024,AU,Perth,pm10,92,1,8,5,21.4
5/9/2024,AU,Perth,pm2.5,66,2,8,4,20.38
5/9/2024,AU,Perth,so2,12,2.9,5.8,2.9,12.74
5/9/2024,AU,Sydney,co,31,1.2,4.5,2.3,11.29
5/9/2024,AU,Sydney,no2,110,1,42.6,13,941.26
5/9/2024,AU,Sydney,o3,124,0.8,33.6,16.8,1155.69
5/9/2024,AU,Sydney,pm10,142,5,60,22,548.32
5/9/2024,AU,Sydney,pm2.5,140,5,64,35,1004.43
5/9/2024,AU,Sydney,so2,29,1.5,4.3,1.5,7.14
5/9/2024,AU,Wollongong,co,10,1.2,3.4,2.3,8.07
5/9/2024,AU,Wollongong,no2,44,1.9,38,13.9,873.7
5/9/2024,AU,Wollongong,o3,46,0.8,32,10.4,1180.55
5/9/2024,AU,Wollongong,pm10,47,4,82,25,3850.8
5/9/2024,AU,Wollongong,pm2.5,48,4,68,38,1944.52
5/9/2024,AU,Wollongong,so2,5,1.5,2.9,1.5,3.92
6/9/2024,AU,Adelaide,co,24,1.9,4.9,3.9,7.73
6/9/2024,AU,Adelaide,no2,69,0.5,14.7,2.3,155.35
6/9/2024,AU,Adelaide,o3,48,1.7,13.5,11.4,54.99
6/9/2024,AU,Adelaide,pm10,94,3,61,17,2723.11
6/9/2024,AU,Adelaide,pm2.5,70,7,66,30,2038.93
6/9/2024,AU,Adelaide,so2,2,0.6,0.6,0.6,0
6/9/2024,AU,Brisbane,co,29,0.1,4.5,2.3,10.54
6/9/2024,AU,Brisbane,no2,133,0.5,14.2,5.5,135.52
6/9/2024,AU,Brisbane,o3,63,0.5,15.9,10.2,276.75
6/9/2024,AU,Brisbane,pm10,216,7,70,18,959.9
6/9/2024,AU,Brisbane,pm2.5,213,2,120,26,4331.38
6/9/2024,AU,Brisbane,so2,54,0.6,5.6,0.6,11.38
6/9/2024,AU,Canberra,co,32,0.3,4.7,4,38.15
6/9/2024,AU,Canberra,no2,30,0.5,6.4,1.9,18.84
6/9/2024,AU,Canberra,o3,68,2.9,16.7,11,83.76
6/9/2024,AU,Canberra,pm10,71,7,76,17,2412.56
6/9/2024,AU,Canberra,pm2.5,72,1,64,39,2027.23
6/9/2024,AU,Darwin,co,72,1.2,3.6,2.2,3.37
6/9/2024,AU,Darwin,no2,72,0.2,3,0.5,3.43
6/9/2024,AU,Darwin,o3,72,1.7,9.8,5.6,45.93
6/9/2024,AU,Darwin,pm10,72,9,28,17,167.31
6/9/2024,AU,Darwin,pm2.5,72,1,63,35,1664.69
6/9/2024,AU,Darwin,so2,50,0.1,0.6,0.1,0.48
6/9/2024,AU,Hobart,pm10,68,1,8,3,43.92
6/9/2024,AU,Hobart,pm2.5,32,5,21,5,207.58
6/9/2024,AU,Launceston,pm10,142,1,18,7,93.32
6/9/2024,AU,Launceston,pm2.5,133,5,46,13,497.16
6/9/2024,AU,Melbourne,co,63,1.4,4.8,1.7,7.71
6/9/2024,AU,Melbourne,no2,66,1.9,22.3,6.5,307.85
6/9/2024,AU,Melbourne,o3,60,0.3,23.3,18.4,503.54
6/9/2024,AU,Melbourne,pm10,102,4,54,20,1355.15
6/9/2024,AU,Melbourne,pm2.5,136,2,65,25,2351.2
6/9/2024,AU,Melbourne,so2,63,0.5,1.4,0.8,0.62
6/9/2024,AU,Newcastle,no2,125,1,33.4,14.9,786.94
6/9/2024,AU,Newcastle,pm10,144,14,58,29,923.91
6/9/2024,AU,Newcastle,pm2.5,143,11,68,36,1556.75
6/9/2024,AU,Newcastle,so2,90,1.5,21.5,2.9,166.57
6/9/2024,AU,Perth,no2,28,1.2,17.8,5.6,314.86
6/9/2024,AU,Perth,o3,61,4,39,32,967.63
6/9/2024,AU,Perth,pm10,91,1,9,4,20.44
6/9/2024,AU,Perth,pm2.5,74,2,15,3,74.59
6/9/2024,AU,Perth,so2,13,2.9,2.9,2.9,0
6/9/2024,AU,Sydney,co,7,1.2,2.3,1.2,3.46
6/9/2024,AU,Sydney,no2,89,1,24.1,4.7,184.93
6/9/2024,AU,Sydney,o3,126,0.8,36.1,26.4,548.7
6/9/2024,AU,Sydney,pm10,132,12,30,18,99.81
6/9/2024,AU,Sydney,pm2.5,131,6,50,29,646.59
6/9/2024,AU,Sydney,so2,8,1.5,1.5,1.5,0
6/9/2024,AU,Wollongong,co,5,1.2,2.3,1.2,3.63
6/9/2024,AU,Wollongong,no2,43,1,17.6,3.8,117.84
6/9/2024,AU,Wollongong,o3,45,11.2,33.6,26.4,273.17
6/9/2024,AU,Wollongong,pm10,48,8,61,20,1043.39
6/9/2024,AU,Wollongong,pm2.5,47,5,71,25,1638.91
7/9/2024,AU,Adelaide,co,24,1.3,3,1.7,1.82
7/9/2024,AU,Adelaide,no2,57,0.5,6.4,1.9,29.62
7/9/2024,AU,Adelaide,o3,48,3.3,13.5,12.2,69.67
7/9/2024,AU,Adelaide,pm10,82,2,24,13,242.84
7/9/2024,AU,Adelaide,pm2.5,66,5,53,21,731.96
7/9/2024,AU,Adelaide,so2,4,0.6,1.1,0.6,0.83
7/9/2024,AU,Brisbane,co,27,0.1,3.4,2.3,6.95
7/9/2024,AU,Brisbane,no2,140,0.5,9.2,3.7,47.06
7/9/2024,AU,Brisbane,o3,72,0.5,19.9,11,337.8
7/9/2024,AU,Brisbane,pm10,216,3,51,18,247.56
7/9/2024,AU,Brisbane,pm2.5,216,5,55,35,1336.19
7/9/2024,AU,Brisbane,so2,40,0.6,4.1,0.6,6.47
7/9/2024,AU,Canberra,co,29,0.3,4.7,4,38.86
7/9/2024,AU,Canberra,no2,23,1,6.4,1.9,33.47
7/9/2024,AU,Canberra,o3,68,2.1,17.1,12.6,101.4
7/9/2024,AU,Canberra,pm10,65,1,28,8,345.01
7/9/2024,AU,Canberra,pm2.5,69,1,54,18,1895.16
7/9/2024,AU,Darwin,co,72,1.4,3.7,2.2,4.11
7/9/2024,AU,Darwin,no2,72,0.2,6,0.5,7.65
7/9/2024,AU,Darwin,o3,70,1.8,9.6,5.4,34.15
7/9/2024,AU,Darwin,pm10,72,7,30,14,258.37
7/9/2024,AU,Darwin,pm2.5,72,10,76,31,1835.02
7/9/2024,AU,Darwin,so2,36,0.1,0.6,0.5,0.4
7/9/2024,AU,Hobart,pm10,66,1,7,2,18.81
7/9/2024,AU,Hobart,pm2.5,23,5,9,5,24.03
7/9/2024,AU,Launceston,pm10,123,2,18,7,84.43
7/9/2024,AU,Launceston,pm2.5,106,5,55,9,859.75
7/9/2024,AU,Melbourne,co,69,1,2.6,1.6,2.11
7/9/2024,AU,Melbourne,no2,66,1.9,18.6,6.5,160.19
7/9/2024,AU,Melbourne,o3,69,2.4,27.2,20,679.33
7/9/2024,AU,Melbourne,pm10,97,3,28,11,379.85
7/9/2024,AU,Melbourne,pm2.5,135,1,56,19,1180.51
7/9/2024,AU,Melbourne,so2,69,0.7,1.5,1.2,0.5
7/9/2024,AU,Newcastle,no2,116,1,26.9,3.8,278.85
7/9/2024,AU,Newcastle,pm10,144,15,57,25,632.82
7/9/2024,AU,Newcastle,pm2.5,140,5,73,27,1642.66
7/9/2024,AU,Newcastle,so2,77,1.5,10,2.9,47.74
7/9/2024,AU,Perth,no2,43,1.2,16.7,5.6,252.6
7/9/2024,AU,Perth,o3,68,3,40,22,1653.66
7/9/2024,AU,Perth,pm10,89,1,12,4,54.03
7/9/2024,AU,Perth,pm2.5,70,2,22,5,216.72
7/9/2024,AU,Perth,so2,4,2.9,2.9,2.9,0
7/9/2024,AU,Sydney,co,6,1.2,1.2,1.2,0
7/9/2024,AU,Sydney,no2,61,1,17.6,2.8,205.04
7/9/2024,AU,Sydney,o3,115,7.3,32.8,26.4,297.92
7/9/2024,AU,Sydney,pm10,120,10,52,20,426.33
7/9/2024,AU,Sydney,pm2.5,120,10,72,31,1345.04
7/9/2024,AU,Sydney,so2,29,1.5,2.9,1.5,4.06
7/9/2024,AU,Wollongong,co,13,1.2,4.5,2.3,15.2
7/9/2024,AU,Wollongong,no2,42,1,17.6,1.9,196.18
7/9/2024,AU,Wollongong,o3,45,12.1,31.2,26.4,302.43
7/9/2024,AU,Wollongong,pm10,48,6,70,22,1761.17
7/9/2024,AU,Wollongong,pm2.5,43,1,71,29,2514.45
7/9/2024,AU,Wollongong,so2,5,5.8,17.2,14.3,268.62
8/9/2024,AU,Adelaide,co,24,1.4,3.4,1.9,2.08
8/9/2024,AU,Adelaide,no2,50,0.5,7.4,1.4,28.11
8/9/2024,AU,Adelaide,o3,48,6.5,13,12.2,43.56
8/9/2024,AU,Adelaide,pm10,69,5,23,13,171.89
8/9/2024,AU,Adelaide,pm2.5,67,5,42,22,466.43
8/9/2024,AU,Adelaide,so2,8,0.6,1.1,0.6,0.31
8/9/2024,AU,Brisbane,co,27,0.3,3.7,2.4,10.09
8/9/2024,AU,Brisbane,no2,142,0.5,7.8,3.2,33.23
8/9/2024,AU,Brisbane,o3,70,0.5,25.2,11.4,478.55
8/9/2024,AU,Brisbane,pm10,216,2,51,20,691.69
8/9/2024,AU,Brisbane,pm2.5,216,4,93,43,4408.46
8/9/2024,AU,Brisbane,so2,43,0.6,4.6,1.1,15.18
8/9/2024,AU,Canberra,co,40,0.2,5.8,3.8,48.45
8/9/2024,AU,Canberra,no2,34,0.5,6,1.9,17.27
8/9/2024,AU,Canberra,o3,64,0.9,14.3,10.2,187.89
8/9/2024,AU,Canberra,pm10,71,1,15,8,89.99
8/9/2024,AU,Canberra,pm2.5,56,1,63,20,3001.19
8/9/2024,AU,Darwin,co,70,1.3,7.2,3,17.73
8/9/2024,AU,Darwin,no2,70,0.3,3.8,0.8,4.9
8/9/2024,AU,Darwin,o3,69,2.3,13.5,6.7,90.05
8/9/2024,AU,Darwin,pm10,72,8,81,16,3372.25
8/9/2024,AU,Darwin,pm2.5,72,14,174,38,18703.9
8/9/2024,AU,Darwin,so2,44,0.1,0.9,0.5,0.48
8/9/2024,AU,Hobart,pm10,54,1,7,2,17.76
8/9/2024,AU,Hobart,pm2.5,35,5,13,5,46.52
8/9/2024,AU,Launceston,pm10,118,2,18,5,82.66
8/9/2024,AU,Launceston,pm2.5,110,5,57,9,475.04
8/9/2024,AU,Melbourne,co,66,1.4,2.2,1.6,0.6
8/9/2024,AU,Melbourne,no2,66,1.9,6.5,2.8,22.91
8/9/2024,AU,Melbourne,o3,69,14.5,25.6,20,112.86
8/9/2024,AU,Melbourne,pm10,97,2,23,8,166.38
8/9/2024,AU,Melbourne,pm2.5,130,1,48,14,794.42
8/9/2024,AU,Melbourne,so2,66,0.1,1.5,1.1,2.35
8/9/2024,AU,Newcastle,no2,128,1,20.4,6.5,207.09
8/9/2024,AU,Newcastle,pm10,140,2,41,18,589.99
8/9/2024,AU,Newcastle,pm2.5,134,1,89,26,2817.13
8/9/2024,AU,Newcastle,so2,66,1.5,10,2.9,50.64
8/9/2024,AU,Perth,no2,32,1.2,12.3,2.3,112.86
8/9/2024,AU,Perth,o3,69,4,42,27,1382.15
8/9/2024,AU,Perth,pm10,90,1,12,5,76.38
8/9/2024,AU,Perth,pm2.5,82,2,22,6,322.09
8/9/2024,AU,Perth,so2,6,2.9,2.9,2.9,0
8/9/2024,AU,Sydney,co,21,1.2,3.4,2.3,8.35
8/9/2024,AU,Sydney,no2,63,1,22.3,5.6,332.42
8/9/2024,AU,Sydney,o3,106,0.8,26.4,16,523.92
8/9/2024,AU,Sydney,pm10,108,1,68,13,816.42
8/9/2024,AU,Sydney,pm2.5,117,1,59,17,2080.93
8/9/2024,AU,Sydney,so2,7,1.5,1.5,1.5,0
8/9/2024,AU,Wollongong,no2,34,1,20.4,2.8,207.54
8/9/2024,AU,Wollongong,o3,45,1.6,28.9,22.4,783.1
8/9/2024,AU,Wollongong,pm10,39,1,25,7,387.02
8/9/2024,AU,Wollongong,pm2.5,36,2,69,20,3195.87
9/9/2024,AU,Adelaide,co,24,1.3,3.5,1.8,2.84
9/9/2024,AU,Adelaide,no2,52,0.5,15.1,1,129.06
9/9/2024,AU,Adelaide,o3,39,6.1,13.9,13,17.58
9/9/2024,AU,Adelaide,pm10,77,4,17,10,85.57
9/9/2024,AU,Adelaide,pm2.5,69,1,38,17,641.12
9/9/2024,AU,Adelaide,so2,12,0.6,1.6,0.6,1.12
9/9/2024,AU,Brisbane,co,35,0.1,4.7,2.3,17.82
9/9/2024,AU,Brisbane,no2,142,0.5,14.2,6,105.08
9/9/2024,AU,Brisbane,o3,72,0.5,25.2,8.2,625.93
9/9/2024,AU,Brisbane,pm10,216,2,66,23,1727.14
9/9/2024,AU,Brisbane,pm2.5,216,11,117,51,4730.54
