Date,Country,City,Pollutant,count,min,max,median,variance,AQI,Rounded AQI
2024-02-12,AU,Adelaide,o3,68,0.5,21.2,9.4,415.7,4.629850746268657,5
2024-02-12,AU,Adelaide,pm10,119,9.0,85.0,25.0,1160.42,16.5,16
2024-02-12,AU,Adelaide,pm2.5,96,9.0,64.0,35.0,1716.42,46.2,46
2024-02-12,AU,Adelaide,so2,2,0.6,0.6,0.6,0.0,0.1488721804511278,0
2024-02-12,AU,Brisbane,co,23,2.3,4.4,2.6,3.78,14.3,14
2024-02-12,AU,Brisbane,no2,114,0.5,8.7,3.2,33.35,1.32,1
2024-02-12,AU,Brisbane,o3,62,0.5,6.5,4.1,39.7,2.0194029850746267,2
2024-02-12,AU,Brisbane,pm10,205,3.0,55.0,16.0,484.02,10.56,11
2024-02-12,AU,Brisbane,pm2.5,216,1.0,58.0,25.0,968.63,33.0,33
2024-02-12,AU,Brisbane,so2,12,0.6,1.1,0.6,0.51,0.1488721804511278,0
2024-02-12,AU,Canberra,co,39,0.1,4.5,3.8,34.43,20.9,21
2024-02-12,AU,Canberra,no2,22,0.5,5.1,1.4,18.1,0.5774999999999999,1
2024-02-12,AU,Canberra,o3,68,0.5,11.8,5.7,115.94,2.807462686567164,3
2024-02-12,AU,Canberra,pm10,71,1.0,22.0,11.0,175.46,7.260000000000001,7
2024-02-12,AU,Canberra,pm2.5,68,3.0,61.0,27.0,1489.1,35.64,36
2024-02-12,AU,Darwin,co,46,2.3,5.1,2.9,13.03,15.95,16
2024-02-12,AU,Darwin,no2,41,0.1,5.3,0.6,13.27,0.24749999999999997,0
2024-02-12,AU,Darwin,o3,46,3.5,7.8,5.6,12.51,2.75820895522388,3
2024-02-12,AU,Darwin,pm10,21,1.0,13.0,4.0,95.62,2.64,3
2024-02-12,AU,Darwin,pm2.5,34,1.0,25.0,10.0,400.12,13.200000000000001,13
2024-02-12,AU,Darwin,so2,23,0.4,0.6,0.4,0.04,0.09924812030075188,0
2024-02-12,AU,Hobart,pm10,72,4.0,29.0,8.0,124.36,5.28,5
2024-02-12,AU,Hobart,pm2.5,47,5.0,34.0,13.0,226.37,17.16,17
2024-02-12,AU,Launceston,pm10,164,3.0,20.0,9.0,87.98,5.94,6
2024-02-12,AU,Launceston,pm2.5,153,5.0,46.0,13.0,440.98,17.16,17
2024-02-12,AU,Melbourne,co,69,1.2,3.2,1.6,2.47,8.8,9
2024-02-12,AU,Melbourne,no2,66,3.8,17.6,6.5,131.93,2.68125,3
2024-02-12,AU,Melbourne,o3,69,2.4,34.4,20.8,807.69,10.244776119402985,10
2024-02-12,AU,Melbourne,pm10,108,6.0,86.0,29.0,2269.93,19.14,19
2024-02-12,AU,Melbourne,pm2.5,156,7.0,95.0,33.0,2268.06,43.56,44
2024-02-12,AU,Melbourne,so2,6,0.2,0.3,0.2,0.03,0.04962406015037594,0
2024-02-12,AU,Newcastle,no2,85,1.0,15.8,2.8,123.74,1.1549999999999998,1
2024-02-12,AU,Newcastle,pm10,144,8.0,158.0,28.0,7291.65,18.48,18
2024-02-12,AU,Newcastle,pm2.5,137,2.0,124.0,26.0,3873.35,34.32,34
2024-02-12,AU,Newcastle,so2,50,1.5,8.6,1.5,20.47,0.3721804511278195,0
2024-02-12,AU,Perth,no2,32,1.2,14.5,3.4,116.32,1.4024999999999999,1
2024-02-12,AU,Perth,o3,68,4.0,60.0,22.0,1639.88,10.835820895522387,11
2024-02-12,AU,Perth,pm10,91,5.0,22.0,11.0,148.85,7.260000000000001,7
2024-02-12,AU,Perth,pm2.5,90,2.0,22.0,10.0,128.1,13.200000000000001,13
2024-02-12,AU,Perth,so2,3,2.9,2.9,2.9,0.0,0.719548872180451,1
2024-02-12,AU,Sydney,co,3,2.3,2.3,2.3,0.0,12.649999999999999,13
2024-02-12,AU,Sydney,no2,81,1.0,17.6,4.7,138.41,1.93875,2
2024-02-12,AU,Sydney,o3,129,0.8,32.8,11.2,544.13,5.51641791044776,6
2024-02-12,AU,Sydney,pm10,144,9.0,31.0,19.0,201.12,12.540000000000001,13
2024-02-12,AU,Sydney,pm2.5,143,2.0,47.0,21.0,665.61,27.720000000000002,28
2024-02-12,AU,Sydney,so2,29,1.5,21.5,2.9,187.98,0.719548872180451,1
2024-02-12,AU,Wollongong,no2,27,1.0,13.9,4.7,116.69,1.93875,2
2024-02-12,AU,Wollongong,o3,46,0.8,20.8,12.1,385.23,5.959701492537313,6
2024-02-12,AU,Wollongong,pm10,48,10.0,79.0,28.0,1613.88,18.48,18
2024-02-12,AU,Wollongong,pm2.5,47,4.0,52.0,17.0,1349.44,22.44,22
2024-02-12,AU,Wollongong,so2,3,1.5,1.5,1.5,0.0,0.3721804511278195,0
2024-02-13,AU,Adelaide,co,24,0.4,3.0,1.5,5.62,8.25,8
2024-02-13,AU,Adelaide,no2,75,0.5,12.4,2.8,129.53,1.1549999999999998,1
2024-02-13,AU,Adelaide,o3,70,0.5,11.0,7.0,53.61,3.4477611940298507,3
2024-02-13,AU,Adelaide,pm10,115,6.0,94.0,21.0,2152.15,13.860000000000001,14
2024-02-13,AU,Adelaide,pm2.5,93,4.0,70.0,30.0,1982.43,39.6,40
2024-02-13,AU,Brisbane,co,22,2.1,4.6,2.5,4.89,13.75,14
2024-02-13,AU,Brisbane,no2,110,0.5,10.6,3.2,48.19,1.32,1
2024-02-13,AU,Brisbane,o3,53,0.5,7.0,4.1,34.88,2.0194029850746267,2
2024-02-13,AU,Brisbane,pm10,200,3.0,49.0,19.0,417.4,12.540000000000001,13
2024-02-13,AU,Brisbane,pm2.5,202,1.0,48.0,28.0,1123.23,36.96,37
2024-02-13,AU,Brisbane,so2,18,0.6,1.1,0.6,0.53,0.1488721804511278,0
2024-02-13,AU,Canberra,co,42,0.1,4.3,1.1,29.61,6.050000000000001,6
2024-02-13,AU,Canberra,no2,33,0.5,4.2,1.4,15.76,0.5774999999999999,1
2024-02-13,AU,Canberra,o3,68,0.5,12.6,6.5,172.06,3.201492537313433,3
2024-02-13,AU,Canberra,pm10,69,1.0,40.0,11.0,407.8,7.260000000000001,7
2024-02-13,AU,Canberra,pm2.5,66,1.0,59.0,23.0,2121.12,30.360000000000003,30
2024-02-13,AU,Darwin,co,30,2.2,4.8,3.2,12.06,17.6,18
2024-02-13,AU,Darwin,no2,27,0.1,2.0,0.7,2.55,0.28874999999999995,0
2024-02-13,AU,Darwin,o3,31,3.9,7.5,5.2,10.43,2.5611940298507463,3
2024-02-13,AU,Darwin,pm10,24,1.0,15.0,9.0,233.89,5.94,6
2024-02-13,AU,Darwin,pm2.5,29,2.0,39.0,16.0,899.7,21.12,21
2024-02-13,AU,Darwin,so2,17,0.4,1.0,0.5,0.45,0.12406015037593984,0
2024-02-13,AU,Hobart,pm10,71,1.0,70.0,9.0,781.33,5.94,6
2024-02-13,AU,Hobart,pm2.5,52,5.0,50.0,13.0,455.88,17.16,17
2024-02-13,AU,Launceston,pm10,164,1.0,30.0,9.0,159.85,5.94,6
2024-02-13,AU,Launceston,pm2.5,135,5.0,30.0,13.0,276.64,17.16,17
2024-02-13,AU,Melbourne,co,63,0.9,1.9,1.5,0.56,8.25,8
2024-02-13,AU,Melbourne,no2,69,2.8,13.9,4.7,114.24,1.93875,2
2024-02-13,AU,Melbourne,o3,69,4.8,34.4,17.6,866.44,8.66865671641791,9
2024-02-13,AU,Melbourne,pm10,97,6.0,79.0,34.0,3707.64,22.44,22
2024-02-13,AU,Melbourne,pm2.5,147,1.0,60.0,35.0,2475.8,46.2,46
2024-02-13,AU,Newcastle,no2,95,1.0,10.2,2.8,59.7,1.1549999999999998,1
2024-02-13,AU,Newcastle,pm10,144,3.0,78.0,20.0,2342.98,13.200000000000001,13
2024-02-13,AU,Newcastle,pm2.5,133,2.0,54.0,19.0,1400.36,25.080000000000002,25
2024-02-13,AU,Newcastle,so2,38,1.5,20.0,1.5,113.77,0.3721804511278195,0
2024-02-13,AU,Perth,no2,6,1.2,3.4,1.2,11.7,0.49499999999999994,0
2024-02-13,AU,Perth,o3,69,16.0,31.0,21.0,156.96,10.343283582089551,10
2024-02-13,AU,Perth,pm10,92,5.0,18.0,7.0,75.14,4.62,5
2024-02-13,AU,Perth,pm2.5,89,2.0,15.0,5.0,64.8,6.6000000000000005,7
2024-02-13,AU,Perth,so2,3,2.9,2.9,2.9,0.0,0.719548872180451,1
2024-02-13,AU,Sydney,co,3,1.2,1.2,1.2,0.0,6.6,7
2024-02-13,AU,Sydney,no2,115,1.0,13.0,5.6,87.89,2.3099999999999996,2
2024-02-13,AU,Sydney,o3,125,0.8,44.0,9.6,1029.9,4.728358208955224,5
2024-02-13,AU,Sydney,pm10,142,4.0,41.0,21.0,506.56,13.860000000000001,14
2024-02-13,AU,Sydney,pm2.5,132,1.0,74.0,20.0,1341.12,26.400000000000002,26
2024-02-13,AU,Sydney,so2,56,1.5,7.2,2.9,33.45,0.719548872180451,1
2024-02-13,AU,Wollongong,co,4,1.2,2.3,1.2,3.03,6.6,7
2024-02-13,AU,Wollongong,no2,40,3.8,13.0,8.4,70.76,3.465,3
2024-02-13,AU,Wollongong,o3,44,0.8,36.8,12.8,1095.03,6.304477611940299,6
2024-02-13,AU,Wollongong,pm10,46,5.0,59.0,27.0,2076.87,17.82,18
2024-02-13,AU,Wollongong,pm2.5,42,1.0,56.0,22.0,1800.6,29.040000000000003,29
2024-02-13,AU,Wollongong,so2,8,1.5,2.9,2.9,4.2,0.719548872180451,1
2024-02-14,AU,Adelaide,co,24,0.2,2.2,1.6,2.93,8.8,9
2024-02-14,AU,Adelaide,no2,71,0.5,6.9,1.4,33.12,0.5774999999999999,1
2024-02-14,AU,Adelaide,o3,69,2.1,9.0,7.0,27.1,3.4477611940298507,3
2024-02-14,AU,Adelaide,pm10,118,12.0,78.0,21.0,987.93,13.860000000000001,14
2024-02-14,AU,Adelaide,pm2.5,94,8.0,53.0,30.0,1201.6,39.6,40
2024-02-14,AU,Brisbane,co,23,2.2,4.1,3.1,2.72,17.05,17
2024-02-14,AU,Brisbane,no2,125,0.5,10.6,3.7,45.69,1.5262499999999999,2
2024-02-14,AU,Brisbane,o3,63,0.5,16.7,3.3,158.76,1.625373134328358,2
2024-02-14,AU,Brisbane,pm10,215,4.0,56.0,19.0,571.7,12.540000000000001,13
2024-02-14,AU,Brisbane,pm2.5,216,3.0,58.0,28.0,1070.45,36.96,37
2024-02-14,AU,Brisbane,so2,15,0.6,2.6,0.6,3.02,0.1488721804511278,0
2024-02-14,AU,Canberra,co,27,0.1,4.2,0.4,36.77,2.2,2
2024-02-14,AU,Canberra,no2,11,0.5,2.3,1.0,4.63,0.4125,0
2024-02-14,AU,Canberra,o3,67,4.9,15.5,7.8,78.65,3.841791044776119,4
2024-02-14,AU,Canberra,pm10,71,2.0,49.0,13.0,1441.9,8.58,9
2024-02-14,AU,Canberra,pm2.5,66,1.0,55.0,22.0,1897.25,29.040000000000003,29
2024-02-14,AU,Hobart,pm10,63,1.0,15.0,3.0,62.97,1.98,2
2024-02-14,AU,Hobart,pm2.5,21,5.0,9.0,5.0,25.9,6.6000000000000005,7
2024-02-14,AU,Launceston,pm10,160,1.0,11.0,3.0,36.94,1.98,2
2024-02-14,AU,Launceston,pm2.5,47,5.0,9.0,5.0,6.66,6.6000000000000005,7
2024-02-14,AU,Melbourne,co,66,0.5,1.8,0.7,1.04,3.8499999999999996,4
2024-02-14,AU,Melbourne,no2,54,1.9,13.9,3.8,152.88,1.5675,2
2024-02-14,AU,Melbourne,o3,66,0.8,16.8,12.1,230.81,5.959701492537313,6
2024-02-14,AU,Melbourne,pm10,71,9.0,48.0,18.0,372.99,11.88,12
2024-02-14,AU,Melbourne,pm2.5,157,1.0,50.0,20.0,1558.37,26.400000000000002,26
2024-02-14,AU,Melbourne,so2,6,0.1,0.3,0.1,0.12,0.02481203007518797,0
2024-02-14,AU,Newcastle,no2,117,1.0,18.6,5.6,178.56,2.3099999999999996,2
2024-02-14,AU,Newcastle,pm10,144,13.0,58.0,28.0,784.85,18.48,18
2024-02-14,AU,Newcastle,pm2.5,135,2.0,78.0,21.0,1786.78,27.720000000000002,28
2024-02-14,AU,Newcastle,so2,70,1.5,7.2,2.9,30.72,0.719548872180451,1
2024-02-14,AU,Perth,no2,14,1.2,12.3,4.5,133.36,1.85625,2
2024-02-14,AU,Perth,o3,68,13.0,47.0,23.0,587.24,11.328358208955223,11
2024-02-14,AU,Perth,pm10,91,5.0,20.0,10.0,68.46,6.6000000000000005,7
2024-02-14,AU,Perth,pm2.5,91,2.0,17.0,7.0,103.02,9.24,9
2024-02-14,AU,Perth,so2,6,2.9,5.8,2.9,22.43,0.719548872180451,1
2024-02-14,AU,Sydney,co,3,1.2,1.2,1.2,0.0,6.6,7
2024-02-14,AU,Sydney,no2,104,1.0,19.5,4.7,292.41,1.93875,2
2024-02-14,AU,Sydney,o3,124,0.8,34.4,12.1,504.0,5.959701492537313,6
2024-02-14,AU,Sydney,pm10,144,3.0,47.0,17.0,1179.61,11.22,11
2024-02-14,AU,Sydney,pm2.5,136,3.0,54.0,20.0,1112.13,26.400000000000002,26
2024-02-14,AU,Sydney,so2,27,1.5,4.3,1.5,6.03,0.3721804511278195,0
2024-02-14,AU,Wollongong,co,4,1.2,2.3,2.3,3.03,12.649999999999999,13
2024-02-14,AU,Wollongong,no2,34,1.0,13.0,3.8,108.87,1.5675,2
2024-02-14,AU,Wollongong,o3,34,0.8,23.3,11.2,391.72,5.51641791044776,6
2024-02-14,AU,Wollongong,pm10,45,2.0,62.0,17.0,1988.25,11.22,11
2024-02-14,AU,Wollongong,pm2.5,41,1.0,62.0,23.0,2782.28,30.360000000000003,30
2024-02-14,AU,Wollongong,so2,10,1.5,15.8,2.9,185.83,0.719548872180451,1
2024-02-15,AU,Adelaide,co,23,1.0,1.9,1.6,1.05,8.8,9
2024-02-15,AU,Adelaide,no2,77,0.5,10.1,1.9,51.96,0.78375,1
2024-02-15,AU,Adelaide,o3,71,0.9,12.6,7.0,60.0,3.4477611940298507,3
2024-02-15,AU,Adelaide,pm10,115,11.0,152.0,20.0,2335.47,13.200000000000001,13
2024-02-15,AU,Adelaide,pm2.5,94,2.0,56.0,24.0,1144.82,31.68,32
2024-02-15,AU,Brisbane,co,22,2.4,4.1,2.7,2.51,14.850000000000001,15
2024-02-15,AU,Brisbane,no2,115,0.5,7.4,2.3,36.27,0.9487499999999999,1
2024-02-15,AU,Brisbane,o3,64,0.5,6.5,3.3,22.9,1.625373134328358,2
2024-02-15,AU,Brisbane,pm10,197,4.0,53.0,16.0,361.65,10.56,11
2024-02-15,AU,Brisbane,pm2.5,205,1.0,59.0,24.0,1048.48,31.68,32
2024-02-15,AU,Brisbane,so2,14,0.6,1.1,0.6,0.45,0.1488721804511278,0
2024-02-15,AU,Canberra,co,5,3.8,3.8,3.8,0.0,20.9,21
2024-02-15,AU,Canberra,o3,63,3.7,8.2,6.1,11.3,3.004477611940298,3
2024-02-15,AU,Canberra,pm10,70,1.0,15.0,5.0,114.29,3.3000000000000003,3
2024-02-15,AU,Canberra,pm2.5,55,1.0,34.0,13.0,674.24,17.16,17
2024-02-15,AU,Darwin,co,34,2.2,5.1,2.5,16.67,13.75,14
2024-02-15,AU,Darwin,no2,30,0.1,2.9,0.7,4.1,0.28874999999999995,0
2024-02-15,AU,Darwin,o3,34,2.5,8.0,5.8,22.09,2.8567164179104476,3
2024-02-15,AU,Darwin,pm10,17,2.0,20.0,6.0,203.75,3.96,4
2024-02-15,AU,Darwin,pm2.5,26,3.0,29.0,9.0,648.14,11.88,12
2024-02-15,AU,Darwin,so2,18,0.4,0.8,0.5,0.06,0.12406015037593984,0
2024-02-15,AU,Hobart,pm10,68,1.0,9.0,4.0,40.52,2.64,3
2024-02-15,AU,Hobart,pm2.5,19,5.0,9.0,5.0,15.91,6.6000000000000005,7
2024-02-15,AU,Launceston,pm10,164,2.0,22.0,5.0,58.06,3.3000000000000003,3
2024-02-15,AU,Launceston,pm2.5,67,5.0,17.0,5.0,58.91,6.6000000000000005,7
2024-02-15,AU,Melbourne,co,66,0.7,2.7,1.0,2.92,5.5,6
2024-02-15,AU,Melbourne,no2,69,2.8,13.0,4.7,71.27,1.93875,2
2024-02-15,AU,Melbourne,o3,69,0.3,21.6,11.2,375.33,5.51641791044776,6
2024-02-15,AU,Melbourne,pm10,77,12.0,62.0,18.0,859.04,11.88,12
2024-02-15,AU,Melbourne,pm2.5,160,4.0,56.0,18.0,1307.95,23.76,24
2024-02-15,AU,Newcastle,no2,98,1.0,9.3,2.8,33.32,1.1549999999999998,1
2024-02-15,AU,Newcastle,pm10,144,5.0,46.0,25.0,680.02,16.5,16
2024-02-15,AU,Newcastle,pm2.5,139,2.0,72.0,22.0,991.01,29.040000000000003,29
2024-02-15,AU,Newcastle,so2,26,1.5,5.8,1.5,9.76,0.3721804511278195,0
2024-02-15,AU,Perth,no2,18,1.2,14.5,3.4,167.53,1.4024999999999999,1
2024-02-15,AU,Perth,o3,69,12.0,73.0,24.0,2051.64,11.82089552238806,12
2024-02-15,AU,Perth,pm10,92,5.0,16.0,10.0,47.98,6.6000000000000005,7
2024-02-15,AU,Perth,pm2.5,92,2.0,15.0,8.0,68.71,10.56,11
2024-02-15,AU,Perth,so2,5,2.9,5.8,2.9,16.82,0.719548872180451,1
2024-02-15,AU,Sydney,co,3,1.2,1.2,1.2,0.0,6.6,7
2024-02-15,AU,Sydney,no2,79,1.0,13.9,7.5,121.77,3.09375,3
2024-02-15,AU,Sydney,o3,135,0.8,16.0,8.0,150.83,3.9402985074626864,4
2024-02-15,AU,Sydney,pm10,144,3.0,29.0,16.0,238.43,10.56,11
2024-02-15,AU,Sydney,pm2.5,138,2.0,68.0,15.0,952.5,19.8,20
2024-02-15,AU,Sydney,so2,9,1.5,1.5,1.5,0.0,0.3721804511278195,0
2024-02-15,AU,Wollongong,co,2,1.2,1.2,1.2,0.0,6.6,7
2024-02-15,AU,Wollongong,no2,24,1.0,13.0,4.7,126.39,1.93875,2
2024-02-15,AU,Wollongong,o3,38,1.6,17.6,9.6,217.22,4.728358208955224,5
2024-02-15,AU,Wollongong,pm10,42,1.0,28.0,15.0,479.58,9.9,10
2024-02-15,AU,Wollongong,pm2.5,38,1.0,92.0,10.0,2685.33,13.200000000000001,13
2024-02-15,AU,Wollongong,so2,3,1.5,4.3,2.9,19.6,0.719548872180451,1
2024-02-16,AU,Adelaide,co,24,1.0,2.9,1.5,1.96,8.25,8
2024-02-16,AU,Adelaide,no2,85,0.5,17.0,1.9,141.87,0.78375,1
2024-02-16,AU,Adelaide,o3,68,0.5,15.5,7.4,118.54,3.644776119402985,4
2024-02-16,AU,Adelaide,pm10,106,4.0,35.0,18.0,374.2,11.88,12
2024-02-16,AU,Adelaide,pm2.5,91,3.0,77.0,21.0,2159.85,27.720000000000002,28
2024-02-16,AU,Brisbane,co,24,0.2,5.2,3.6,11.09,19.8,20
2024-02-16,AU,Brisbane,no2,131,0.5,10.6,3.7,61.09,1.5262499999999999,2
2024-02-16,AU,Brisbane,o3,68,0.5,6.1,2.5,21.5,1.2313432835820894,1
2024-02-16,AU,Brisbane,pm10,212,1.0,29.0,10.0,117.34,6.6000000000000005,7
2024-02-16,AU,Brisbane,pm2.5,214,2.0,76.0,16.0,694.34,21.12,21
2024-02-16,AU,Brisbane,so2,21,0.6,3.6,0.6,5.98,0.1488721804511278,0
2024-02-16,AU,Canberra,co,9,3.9,4.1,4.0,0.08,22.0,22
2024-02-16,AU,Canberra,no2,9,0.5,1.4,0.5,1.15,0.20625,0
2024-02-16,AU,Canberra,o3,69,2.9,13.9,6.5,56.49,3.201492537313433,3
2024-02-16,AU,Canberra,pm10,71,1.0,15.0,5.0,91.77,3.3000000000000003,3
2024-02-16,AU,Canberra,pm2.5,49,1.0,45.0,10.0,1355.32,13.200000000000001,13
2024-02-16,AU,Darwin,co,48,2.3,5.5,2.4,20.2,13.2,13
2024-02-16,AU,Darwin,no2,47,0.1,2.9,0.6,5.76,0.24749999999999997,0
2024-02-16,AU,Darwin,o3,47,3.5,8.4,5.4,18.66,2.6597014925373137,3
2024-02-16,AU,Darwin,pm10,33,1.0,17.0,9.0,226.1,5.94,6
2024-02-16,AU,Darwin,pm2.5,46,2.0,35.0,17.0,702.09,22.44,22
2024-02-16,AU,Darwin,so2,24,0.4,0.5,0.5,0.02,0.12406015037593984,0
2024-02-16,AU,Hobart,pm10,69,1.0,21.0,3.0,84.4,1.98,2
2024-02-16,AU,Hobart,pm2.5,33,5.0,13.0,5.0,31.21,6.6000000000000005,7
2024-02-16,AU,Launceston,pm10,166,2.0,21.0,5.0,62.88,3.3000000000000003,3
2024-02-16,AU,Launceston,pm2.5,48,5.0,17.0,5.0,88.44,6.6000000000000005,7
2024-02-16,AU,Melbourne,co,63,0.9,2.8,1.3,2.07,7.15,7
2024-02-16,AU,Melbourne,no2,63,2.8,13.0,5.6,85.68,2.3099999999999996,2
2024-02-16,AU,Melbourne,o3,69,0.3,24.1,10.4,650.81,5.122388059701493,5
2024-02-16,AU,Melbourne,pm10,73,11.0,55.0,22.0,997.24,14.520000000000001,15
2024-02-16,AU,Melbourne,pm2.5,164,1.0,67.0,24.0,1983.31,31.68,32
2024-02-16,AU,Melbourne,so2,45,0.1,0.8,0.2,0.65,0.04962406015037594,0
2024-02-16,AU,Newcastle,no2,102,1.0,11.2,3.8,64.0,1.5675,2
2024-02-16,AU,Newcastle,pm10,144,5.0,60.0,19.0,1035.4,12.540000000000001,13
2024-02-16,AU,Newcastle,pm2.5,136,2.0,78.0,15.0,1515.41,19.8,20
2024-02-16,AU,Newcastle,so2,47,1.5,7.2,1.5,10.2,0.3721804511278195,0
2024-02-16,AU,Perth,no2,18,1.2,8.9,1.2,43.06,0.49499999999999994,0
2024-02-16,AU,Perth,o3,66,6.0,33.0,18.0,326.76,8.865671641791044,9
2024-02-16,AU,Perth,pm10,91,11.0,20.0,15.0,34.23,9.9,10
2024-02-16,AU,Perth,pm2.5,88,5.0,22.0,13.0,138.58,17.16,17
2024-02-16,AU,Sydney,co,12,1.2,3.4,1.2,9.07,6.6,7
2024-02-16,AU,Sydney,no2,102,1.0,20.4,5.6,251.93,2.3099999999999996,2
2024-02-16,AU,Sydney,o3,122,0.8,28.1,9.6,344.8,4.728358208955224,5
2024-02-16,AU,Sydney,pm10,139,3.0,47.0,17.0,484.43,11.22,11
2024-02-16,AU,Sydney,pm2.5,135,2.0,133.0,21.0,2595.56,27.720000000000002,28
2024-02-16,AU,Sydney,so2,25,1.5,4.3,1.5,4.38,0.3721804511278195,0
2024-02-16,AU,Wollongong,co,3,2.3,2.3,2.3,0.0,12.649999999999999,13
2024-02-16,AU,Wollongong,no2,36,1.0,9.3,3.8,50.5,1.5675,2
2024-02-16,AU,Wollongong,o3,34,2.4,24.1,11.2,382.09,5.51641791044776,6
2024-02-16,AU,Wollongong,pm10,48,6.0,42.0,18.0,840.69,11.88,12
2024-02-16,AU,Wollongong,pm2.5,46,1.0,41.0,18.0,1139.14,23.76,24
2024-02-16,AU,Wollongong,so2,4,1.5,4.3,1.5,26.13,0.3721804511278195,0
2024-02-17,AU,Adelaide,co,24,1.5,3.3,1.9,1.69,10.45,10
2024-02-17,AU,Adelaide,no2,81,0.5,21.1,3.2,103.75,1.32,1
2024-02-17,AU,Adelaide,o3,64,0.5,14.7,9.8,150.14,4.826865671641791,5
2024-02-17,AU,Adelaide,pm10,119,4.0,56.0,13.0,660.26,8.58,9
2024-02-17,AU,Adelaide,pm2.5,84,3.0,55.0,21.0,1743.01,27.720000000000002,28
2024-02-17,AU,Brisbane,co,23,2.3,4.6,2.9,3.52,15.95,16
2024-02-17,AU,Brisbane,no2,117,0.5,6.4,2.3,16.96,0.9487499999999999,1
2024-02-17,AU,Brisbane,o3,66,0.5,7.0,3.7,50.34,1.8223880597014925,2
2024-02-17,AU,Brisbane,pm10,216,6.0,28.0,14.0,140.34,9.24,9
2024-02-17,AU,Brisbane,pm2.5,215,1.0,68.0,19.0,938.06,25.080000000000002,25
2024-02-17,AU,Brisbane,so2,18,0.6,2.6,0.6,2.39,0.1488721804511278,0
2024-02-17,AU,Canberra,co,24,0.1,4.3,0.3,24.64,1.65,2
2024-02-17,AU,Canberra,no2,16,0.5,4.2,1.4,10.03,0.5774999999999999,1
2024-02-17,AU,Canberra,o3,68,1.3,15.5,7.4,191.06,3.644776119402985,4
2024-02-17,AU,Canberra,pm10,70,1.0,24.0,8.0,279.12,5.28,5
2024-02-17,AU,Canberra,pm2.5,65,1.0,57.0,21.0,2250.65,27.720000000000002,28
2024-02-17,AU,Darwin,co,11,2.3,5.3,5.1,7.4,28.049999999999997,28
2024-02-17,AU,Darwin,no2,11,0.2,1.5,0.4,1.53,0.165,0
2024-02-17,AU,Darwin,o3,10,4.6,7.1,5.8,5.03,2.8567164179104476,3
2024-02-17,AU,Darwin,pm10,10,9.0,15.0,11.0,38.78,7.260000000000001,7
2024-02-17,AU,Darwin,pm2.5,11,4.0,29.0,17.0,513.64,22.44,22
2024-02-17,AU,Hobart,pm10,64,1.0,10.0,4.0,40.3,2.64,3
2024-02-17,AU,Hobart,pm2.5,25,5.0,9.0,5.0,40.0,6.6000000000000005,7
2024-02-17,AU,Launceston,pm10,167,1.0,10.0,4.0,25.52,2.64,3
2024-02-17,AU,Launceston,pm2.5,111,5.0,25.0,9.0,134.45,11.88,12
2024-02-17,AU,Melbourne,co,69,1.3,1.9,1.4,0.32,7.699999999999999,8
2024-02-17,AU,Melbourne,no2,69,1.9,8.4,5.6,28.42,2.3099999999999996,2
2024-02-17,AU,Melbourne,o3,69,0.2,25.6,9.6,651.2,4.728358208955224,5
2024-02-17,AU,Melbourne,pm10,73,6.0,33.0,13.0,639.95,8.58,9
2024-02-17,AU,Melbourne,pm2.5,166,1.0,85.0,25.0,3967.48,33.0,33
2024-02-17,AU,Melbourne,so2,63,0.1,5.8,0.6,27.75,0.1488721804511278,0
2024-02-17,AU,Newcastle,no2,100,1.0,10.2,2.8,49.16,1.1549999999999998,1
2024-02-17,AU,Newcastle,pm10,144,8.0,82.0,20.0,1713.1,13.200000000000001,13
2024-02-17,AU,Newcastle,pm2.5,137,2.0,70.0,18.0,1226.5,23.76,24
2024-02-17,AU,Newcastle,so2,70,1.5,35.8,2.9,387.22,0.719548872180451,1
2024-02-17,AU,Perth,no2,38,1.2,11.2,3.4,85.74,1.4024999999999999,1
2024-02-17,AU,Perth,o3,68,2.0,75.0,25.0,3359.8,12.313432835820896,12
2024-02-17,AU,Perth,pm10,91,2.0,20.0,14.0,128.46,9.24,9
2024-02-17,AU,Perth,pm2.5,92,2.0,25.0,13.0,240.21,17.16,17
2024-02-17,AU,Sydney,co,9,1.2,3.4,1.2,12.1,6.6,7
2024-02-17,AU,Sydney,no2,98,1.0,16.7,3.8,102.04,1.5675,2
2024-02-17,AU,Sydney,o3,115,0.8,48.1,10.4,1185.12,5.122388059701493,5
2024-02-17,AU,Sydney,pm10,143,5.0,40.0,16.0,465.93,10.56,11
2024-02-17,AU,Sydney,pm2.5,140,1.0,54.0,22.0,1489.25,29.040000000000003,29
2024-02-17,AU,Sydney,so2,48,1.5,5.8,2.9,14.99,0.719548872180451,1
2024-02-17,AU,Wollongong,co,4,1.2,2.3,1.2,3.03,6.6,7
2024-02-17,AU,Wollongong,no2,44,1.0,13.0,3.8,96.97,1.5675,2
2024-02-17,AU,Wollongong,o3,23,0.8,28.1,10.4,837.59,5.122388059701493,5
2024-02-17,AU,Wollongong,pm10,48,8.0,53.0,21.0,1121.68,13.860000000000001,14
2024-02-17,AU,Wollongong,pm2.5,44,2.0,62.0,26.0,2836.46,34.32,34
2024-02-17,AU,Wollongong,so2,7,1.5,5.8,2.9,25.08,0.719548872180451,1
